dominant_freq,dominant_period_steps,daily_freq_power_fraction,peak_power,total_power,container_id
0.00390625,256.0,0.00289241638821381,62.24464908269896,899.3757913081504,c_13083
0.0026041666666666665,384.0,0.0005325023255786502,379.7992807086691,3102.897720628563,c_13166
0.0013020833333333333,768.0,0.005378520906300806,1395.277586050695,4905.6039230684455,c_13170
0.006510416666666666,153.60000000000002,0.007620882812403784,49.701672143420964,1255.0317528714975,c_13229
0.08984375,11.130434782608695,0.001404513554260741,5.4141032879464035,248.0978343886459,c_13269
0.00390625,256.0,4.615588380191862e-05,0.0003522987273981611,0.0608931925246812,c_13308
0.001303780964797914,767.0,0.021208552522777726,9933.792140872547,37971.66741270624,c_13389
0.018252933507170794,54.78571428571429,0.0008196370968467611,2.6014116005293046,181.5354944412157,c_13403
0.001310615989515072,763.0,0.007680457510014571,126.79955944964318,1863.9749205292483,c_13441
0.0013020833333333333,768.0,0.005849836317368424,139.0782718953652,2245.0921613529,c_13607
0.0026041666666666665,384.0,0.0011666161521377142,727.7011018902778,17109.55939456963,c_13615
0.001303780964797914,767.0,0.006222520524569711,58.634985552634234,1073.1105843146279,c_13658
0.08463541666666666,11.815384615384616,0.001228166720819376,89.0615316723073,4615.3823614157445,c_13690
0.061197916666666664,16.340425531914896,0.002410584516891318,4.9590748455982085,198.77458722767904,c_1379
0.07040417209908735,14.203703703703704,0.00017455104498538982,10.633293720171462,704.6542130332905,c_1387
0.00130718954248366,765.0,0.004703445314264562,104.53750484566712,1509.8182881775701,c_13873
0.003942181340341655,253.66666666666669,0.00465809690125562,0.003351041882554577,0.42146674831090647,c_14106
0.0026041666666666665,384.0,0.001240975681909863,162.28618729746435,2581.111321567907,c_14135
0.0013020833333333333,768.0,0.0433687830992752,711.6506091066803,3849.0702989789193,c_14296
0.002607561929595828,383.5,0.0014873403994762405,7.891142287852542,287.7563281762194,c_14363
0.00651890482398957,153.4,0.0005263389087460932,66.94709780458871,2100.0660816218838,c_14388
0.001303780964797914,767.0,0.013492790976747989,1595.6712575937659,4836.117196628484,c_14396
0.013020833333333332,76.80000000000001,0.006314298343372825,5.371959738444918,222.1479044849567,c_14413
0.006510416666666666,153.60000000000002,0.01172609336174418,3.271372923184499,94.56565320574697,c_14416
0.0013020833333333333,768.0,0.0010322794759413192,782.3676431219915,6819.462094944478,c_14417
0.1484375,6.7368421052631575,0.0005517927794926751,37.36052317465253,2145.7460868736393,c_14435
0.0013157894736842105,760.0,0.015082706590079426,1919.0420273079635,6454.58625400802,c_14471
0.12516297262059972,7.989583333333335,0.0007536249812954156,644.5930240054026,6148.669769678723,c_14820
0.001303780964797914,767.0,0.008349956256311493,216.71296312800348,1103.9978117828603,c_14855
0.001303780964797914,767.0,0.01504452910122096,598.3598187962695,2664.7667460797297,c_14886
0.0651890482398957,15.34,0.0009771699773913599,2.716753792840448,142.78944027093988,c_1494
0.00391644908616188,255.33333333333331,0.008400228386782317,232.306226785268,3128.8709398912943,c_14964
0.001303780964797914,767.0,0.013423030281328399,1978.5750891711346,5988.38793978336,c_15030
0.009186351706036745,108.85714285714286,0.002575534555464093,0.005098247042144365,1.0468387420654484,c_15035
0.037760416666666664,26.48275862068966,0.002328819506624749,62.22417701443888,2369.7720804217242,c_15072
0.001303780964797914,767.0,0.017937427846975704,764.6459023532102,3781.069413729549,c_15179
0.007822685788787483,127.83333333333336,0.002531900985437316,57.20818252105472,3071.728755938577,c_15235
0.13428943937418514,7.446601941747573,0.0006410858459501748,4.1405610515324875,149.68451115014943,c_15282
