container_id,origin_index,origin_timestamp,hybrid_mae,hybrid_rmse,prophet_mae,prophet_rmse,n_history_steps,rolling_hybrid_mae,rolling_hybrid_rmse,rolling_prophet_mae,rolling_prophet_rmse,baseline_hybrid_mae,baseline_hybrid_rmse,baseline_prophet_mae
c_1186,584,1970-01-08 01:45:00,1.217562454957483,1.374313668977183,1.2199365944845746,1.3695969090978553,584,1.3690188852758844,1.5625666153415139,1.3716435669333917,1.5582397539174393,0.9899183458354428,1.17486422950655,0.65963169355089
c_11996,200,1970-01-04 02:00:00,3.3136316464206197,3.694130704121315,3.3115993477676464,3.677876116705586,200,3.3136316464206197,3.694130704121315,3.3115993477676464,3.677876116705586,1.3379557047956772,1.6551429506370745,3.3115993477676464
c_11996,296,1970-01-05 02:00:00,2.473265326659076,3.1193131519928428,2.478927338745603,3.1073892240352547,296,2.8934484865398478,3.406721928057079,2.895263343256625,3.3926326703704204,1.3379557047956772,1.6551429506370745,3.3115993477676464
c_11996,392,1970-01-06 02:00:00,1.1451854784570057,1.47843523908108,1.1607005756595377,1.4944527953040223,392,2.3106941505122336,2.7639596983984127,2.3170757540575955,2.7599060453482878,1.3379557047956772,1.6551429506370745,3.3115993477676464
c_11996,488,1970-01-07 02:00:00,1.5050867981367269,2.003092540778929,1.4955922497500194,1.9928796707716077,488,1.707845867750936,2.2002803106176168,1.7117400547183867,2.198240563370295,1.3379557047956772,1.6551429506370745,3.3115993477676464
c_11996,584,1970-01-08 02:00:00,1.3468518474410545,1.5613511478540674,1.357058064384927,1.568273234370072,584,1.3323747080115957,1.6809596425713587,1.3377836299314947,1.6852019001485674,1.3379557047956772,1.6551429506370745,3.3115993477676464
c_12060,200,1970-01-04 01:45:00,0.22406797877571097,0.28476928667692475,0.222502568606857,0.2857147612901568,200,0.22406797877571097,0.28476928667692475,0.222502568606857,0.2857147612901568,0.1393219184435442,0.2378292161176445,0.222502568606857
c_12060,296,1970-01-05 01:45:00,0.18901520914043582,0.23232384096773517,0.18847329006326163,0.23112926035761816,296,0.2065415939580734,0.25854656382233,0.20548792933505933,0.2584220108238875,0.1393219184435442,0.2378292161176445,0.222502568606857
c_12060,392,1970-01-06 01:45:00,0.1309543730634557,0.22798701148661504,0.12868340711312273,0.2279777172626921,392,0.18134585365986747,0.24836004637709164,0.1798864219277471,0.2482739129701557,0.1393219184435442,0.2378292161176445,0.222502568606857
c_12060,488,1970-01-07 01:45:00,0.1298598898800802,0.23064307882633256,0.1320041208810447,0.23153388209957718,488,0.1499431573613239,0.23031797709356092,0.14972027268580967,0.23021361990662914,0.1393219184435442,0.2378292161176445,0.222502568606857
c_12060,584,1970-01-08 01:45:00,0.14698546952739489,0.2506590785291613,0.15103140733055687,0.2515853932045769,584,0.13593324415697694,0.23642972294736964,0.1372396451082414,0.2370323308556154,0.1393219184435442,0.2378292161176445,0.222502568606857
c_12158,200,1970-01-04 02:45:00,2.001566247638427,2.5953542978338127,2.0167420286394893,2.613938333949808,200,2.001566247638427,2.5953542978338127,2.0167420286394893,2.613938333949808,1.9106663974913136,2.30898771468804,2.0167420286394893
c_12158,296,1970-01-05 02:45:00,1.7506398387792228,2.3494629129638493,1.739884693923741,2.3408312246201217,296,1.876103043208825,2.4724086053988312,1.8783133612816152,2.477384779284965,1.9106663974913136,2.30898771468804,2.0167420286394893
c_12158,392,1970-01-06 02:45:00,2.8079795413027373,3.2814130561893,2.800231426529175,3.2770609320208988,392,2.1867285425734626,2.7420767556623207,2.1856193830308017,2.7439434968636096,1.9106663974913136,2.30898771468804,2.0167420286394893
c_12158,488,1970-01-07 02:45:00,2.9879056695401314,3.692889590181795,2.958320813107795,3.6614059120453866,488,2.5155083498740307,3.107921853111648,2.4994789778535704,3.093099356228803,1.9106663974913136,2.30898771468804,2.0167420286394893
c_12158,584,1970-01-08 02:45:00,1.9185145553829293,2.5259323692106976,1.923335203974303,2.532937620490154,584,2.5714665887419326,3.1667450051939308,2.5606291478704244,3.157134821518813,1.9106663974913136,2.30898771468804,2.0167420286394893
c_12164,200,1970-01-04 01:45:00,0.6791297497011689,0.8122964779827953,0.6735515277887677,0.8109410197280457,200,0.6791297497011689,0.8122964779827953,0.6735515277887677,0.8109410197280457,0.7588075810014022,0.9877322833694504,0.6735515277887677
c_12164,296,1970-01-05 01:45:00,0.9458884453675638,1.1594943856063886,0.9400388879852688,1.1528811858314065,296,0.8125090975343663,0.9858954317945919,0.8067952078870182,0.981911102779726,0.7588075810014022,0.9877322833694504,0.6735515277887677
c_12164,392,1970-01-06 01:45:00,0.650412253689188,0.8392406812335205,0.654004883159592,0.8414659926995237,392,0.7584768162526402,0.9370105149409014,0.7558650996445428,0.9350960660863253,0.7588075810014022,0.9877322833694504,0.6735515277887677
c_12164,488,1970-01-07 01:45:00,0.7323146684434456,1.4150360751540312,0.7333007237425542,1.414029416747889,488,0.7762051225000658,1.13792371399798,0.775781498295805,1.1361255317596064,0.7588075810014022,0.9877322833694504,0.6735515277887677
c_12164,584,1970-01-08 01:45:00,0.6744043757238574,0.8769625345041736,0.6737402414165669,0.8765146151741919,584,0.6857104326188304,1.0437464302972417,0.6870152827729044,1.0440033415405348,0.7588075810014022,0.9877322833694504,0.6735515277887677
c_12174,200,1970-01-04 01:45:00,0.5791858452821299,0.7671337329899612,0.5838757200245314,0.7718204580156635,200,0.5791858452821299,0.7671337329899612,0.5838757200245314,0.7718204580156635,0.5749557041623001,0.7553018590539455,0.5838757200245314
