container_id,day1_mae,day1_rmse,peak_mae,peak_rmse,non_peak_mae,non_peak_rmse,residual_mae_scaled,residual_rmse_scaled,residual_pearson_r,residual_r2,residual_std_actual,residual_std_predicted,residual_std_ratio,variant_id
c_14388,0.6856634524726797,0.8154064306955513,0.56351282002025,0.685869268677373,0.7241492681768698,0.8521498284365036,0.020777680377959993,0.024709285778653074,0.10705184223417377,-0.17541413082055546,0.02279107123613466,0.0020954968095928737,0.09194376112828419,R0
c_14396,2.31246894264086,2.7345280544260566,1.7014472520153874,2.417522018879552,2.4732641243844053,2.812017301472176,0.1101175686971838,0.130215621639336,-0.1769995841517737,-0.5777530343278159,0.10366772703645527,0.006627783702338535,0.06393295089809235,R0
c_14413,0.5441875114667966,0.7135162395915069,0.9024650270721389,1.0498696589889707,0.30945396675984815,0.3471440445968078,0.13604687786669914,0.17837905989787672,0.0622771371806878,-0.08764203121814651,0.17104125702717543,0.0037245421960643457,0.021775694711320917,R0
c_14416,0.3221821945605402,0.5378807189111752,1.049438849966887,1.3872535517735625,0.21828838664534783,0.23605475312273783,0.16109109728027013,0.2689403594555876,0.029473505369705805,-9.243087807919714e-05,0.26892793112036467,0.00440313230493207,0.016372908111806913,R0
c_14417,1.3207830476786195,1.8703884594828601,3.6305766539120135,4.4709541131536605,1.1667968072630601,1.548853708347801,0.045544243023400675,0.06449615377527103,-0.2731219233514999,-0.01636325598092392,0.06397485914330697,0.0016072900809235636,0.025123776784301333,R0
c_14435,0.45531780291319857,0.546682966470216,0.6692357978426897,0.7024844772749399,0.39542076433294115,0.4943359756615694,0.014531419241910593,0.017447328717134555,-0.00817287306706702,-0.007337077519550261,0.017383672589546508,0.001045216239132523,0.06012631874814837,R0
c_14471,1.9362607201839055,2.5694561879664284,4.885189237924837,5.3399765002401445,1.4743803499353259,1.7804241828400584,0.0352047403669801,0.04671738523575324,0.1605701992550404,-0.2815194410596775,0.041268238133007853,0.0009311877775698307,0.02256427266336414,R0
c_14820,2.5992693631953423,3.9246951120282043,6.06043392006621,7.634186425904347,2.327042937374038,3.468549916630577,0.06751348995312577,0.10194013277995338,0.3081547559278291,0.03019747279489693,0.10351506023604437,0.0060424965885133575,0.05837311570639781,R0
c_14855,0.6156704092083093,0.8002346424779685,1.2462388523606047,1.413489486423018,0.47997846574515707,0.590117488733419,0.038479400575519324,0.05001466515487304,0.11207424001101982,-0.43227762036766326,0.04179109615357123,0.0015845150737321216,0.03791513550899569,R0
c_14886,1.2172337941105529,1.5787634240575483,1.725326044002745,2.1416993097865,1.0749679641407393,1.3806038510414416,0.03381204983640423,0.04385453955715412,0.11442280878076484,0.0057482315679928675,0.043981128590983104,0.004428787403802053,0.10069744787563345,R0
