container_id,day1_mae_R0,day1_rmse_R0,peak_mae_R0,peak_rmse_R0,non_peak_mae_R0,non_peak_rmse_R0,residual_mae_scaled_R0,residual_rmse_scaled_R0,residual_pearson_r_R0,residual_r2_R0,residual_std_actual_R0,residual_std_predicted_R0,residual_std_ratio_R0,variant_id_R0,day1_mae_R3,day1_rmse_R3,peak_mae_R3,peak_rmse_R3,non_peak_mae_R3,non_peak_rmse_R3,residual_mae_scaled_R3,residual_rmse_scaled_R3,residual_pearson_r_R3,residual_r2_R3,residual_std_actual_R3,residual_std_predicted_R3,residual_std_ratio_R3,variant_id_R3
c_13166,1.2872276798415354,1.6096977048705676,0.7909681848715948,1.1930458996910012,1.3203116461728648,1.6337006804242458,0.06129655618293025,0.07665227166050322,0.26844363732868004,-0.21518303943679595,0.06953511550824189,0.0012186439284904078,0.017525590050195054,R0,1.2953709399726285,1.616356564873568,0.8162997996572532,1.201208219537285,1.3273090159936534,1.6403015074527034,0.06168433047488706,0.07696936023207467,0.16515450938050422,-0.2252575649948012,0.06953511550824189,0.0018493143197094268,0.02659540156354857,R3
c_13170,2.1948250755188785,2.7719564361256235,7.03516435921914,7.14203824038669,1.9288723676232595,2.3028785792191053,0.07080080888770574,0.08941794955243945,-0.2134111680549931,-1.23399721391579,0.05982509449152415,0.004115814129523785,0.06879745305052383,R0,2.179498196405038,2.7559111952152073,6.979177406376385,7.0812545211655555,1.9157795584945247,2.2928547338044045,0.07030639343242057,0.08890036113597441,-0.21130111328387124,-1.208209448967136,0.05982509449152415,0.0041510089650623845,0.06938574857830751,R3
c_13229,1.3645454682251543,2.594893205726107,3.7348186754546218,5.362741357002858,0.7407893610595045,0.9681323220896697,0.1605347609676652,0.3052815536148361,0.02270104385586058,-0.1528611441592862,0.28432304536567793,0.001749047683993276,0.006151621236835599,R0,1.3648273626717764,2.5893088439050356,3.71949754785796,5.34776237054611,0.7451773139385702,0.9710459656270612,0.16056792502020897,0.30462456987118064,0.13791730238024058,-0.1479044343610949,0.28432304536567793,0.0026982092138004934,0.009489942014127737,R3
c_13269,0.4220212670040375,0.5405082535487855,1.2110567608754845,1.2569936987292045,0.3502907675611787,0.41841224856130194,0.14067375566801252,0.18016941784959517,-0.09339171197532312,-0.008954086598210953,0.1793681684101896,0.005110479624241991,0.028491563857389945,R0,0.4214449447549824,0.539630826770295,1.2143063475560596,1.2601133515366956,0.3493666354094299,0.4163184414591204,0.1404816482516608,0.17987694225676498,-0.0914082280889926,-0.005681001417124243,0.1793681684101896,0.0034244136302465224,0.019091534805748663,R3
c_13308,0.003517761426610601,0.003700879826330216,0.003517761426610601,0.003700879826330216,,,0.014071045706442404,0.014803519305320863,0.38904011314100706,-8.257406794074129,0.004865419599840783,0.0008630838212020815,0.17739144661445547,R0,0.003724302538342433,0.003921841957717804,0.003724302538342433,0.003921841957717804,,,0.014897210153369733,0.015687367830871216,0.14623250668747476,-9.395839336088812,0.004865419599840783,0.0017117517572312693,0.35181996580259695,R3
c_13389,7.2650097165143785,8.218902748738902,3.374863072450786,4.3419427574865965,8.421539799884634,9.056937402050917,0.13537285186051637,0.1531472561876814,-0.323631580874687,-0.9255679518723754,0.11036460054530707,0.004617665940788357,0.04184010015868,R0,7.430909989404058,8.391956814376016,3.438360512833317,4.367717246881406,8.617884158114277,9.256919379771997,0.13846416129324332,0.15637186610638537,-0.3739441876001679,-1.0075096725208499,0.11036460054530707,0.006828717590128855,0.06187416577768991,R3
c_13403,0.36318936102815796,0.4669519236427929,0.9827791262946446,1.1075525469151735,0.3068630187312046,0.35545828853188294,0.051884194432593976,0.06670741766325612,0.16922138827466182,-0.1347256478146639,0.0626222536918062,0.0020174300265246164,0.03221586429088525,R0,0.3681658117054864,0.47025806811513715,0.974769472239389,1.1030368090898215,0.31302002438422244,0.36143924490362345,0.05259511595792662,0.06717972401644816,0.087507699050382,-0.15085085379839502,0.0626222536918062,0.0034413642497343705,0.05495433407221266,R3
c_13441,0.8542895515790222,1.1735656695169676,1.8264690357335518,2.295416725184112,0.7412454255145421,0.9616315660669974,0.04271447757895111,0.05867828347584838,0.016153723334525194,-0.1730850600762308,0.05417671261395331,0.0016202632601831151,0.029907005833458664,R0,0.8515686390710382,1.171116687588831,1.810207855782504,2.2852587370826205,0.7400989627092397,0.9611118649468757,0.04257843195355191,0.05855583437944155,0.018151832249192965,-0.1681942104907772,0.05417671261395331,0.002320140628083102,0.04282542288262699,R3
c_13607,1.9433840952777555,4.205921000958526,2.584670084492638,4.922235742341206,0.2168448935453796,0.29284621472787725,0.13881314966269678,0.3004229286398948,0.08482017273310015,-0.25242704807230676,0.26844595006624344,0.003902908324426517,0.014538898141184139,R0,1.9324454672170106,4.196582189770072,2.569238734477364,4.91125185904269,0.21800205536221004,0.29465505523971447,0.13803181908692932,0.2997558706978623,0.1313130273198861,-0.2468714541132977,0.26844595006624344,0.00374292564181311,0.013942939503797623,R3
c_13615,5.111918623536934,5.668401318800339,5.8135984985899105,7.294710472527454,5.021112992647725,5.422408242269583,0.0608561740897254,0.06748096808095642,-0.25508848532087175,-0.9056069136812896,0.04888376464075687,0.004561129321384228,0.09330560677770271,R0,5.234470120385414,5.787901195751492,5.905100777735248,7.360373714778761,5.147682623551906,5.551952185268086,0.06231512048077873,0.06890358566370823,-0.2843024074312194,-0.986800938512332,0.04888376464075687,0.006506395940565079,0.13309932220605544,R3
c_13658,1.1962257934388587,2.7837622669245947,3.5445345120209377,5.600866784804327,0.4563477040225874,0.5543428220040703,0.19937096557314316,0.46396037782076577,-0.1786419452390684,-0.10225470077085075,0.4419161909999782,0.004162772725338559,0.009419823962364765,R0,1.198847887686371,2.785658879189891,3.548900351325776,5.604540756853273,0.45842039914244903,0.555172247315627,0.1998079812810619,0.4642764798649818,-0.16375672628250992,-0.1037571724213564,0.4419161909999782,0.0049082455020533575,0.01110673381517628,R3
c_13690,0.8738889056137689,1.7910249559292177,2.4013892404252206,4.576915304072005,0.6762123916969929,0.9549639167679501,0.024274691822604694,0.04975069322025604,0.28527527514538453,0.011837019701490203,0.05004778330120461,0.002919060876366329,0.05832547784980658,R0,0.8652738691318159,1.7923011829778634,2.382703022233817,4.577289980486015,0.6689006846127336,0.9574325945147456,0.024035385253661556,0.04978614397160732,0.2377080132813224,0.010428251345988793,0.05004778330120461,0.0028917572362709594,0.057779926412871864,R3
c_1379,0.41889459837596493,0.5343260021027003,0.5682443468518095,0.7037237397152899,0.3442197241380428,0.42502101579233215,0.06981576639599417,0.08905433368378339,0.12983113470452748,0.008059890465004438,0.08941540187068964,0.003388084701702338,0.0378915112029816,R0,0.41389815966429094,0.530548181381782,0.563545641214263,0.7024483486940535,0.3390744188893049,0.41893342891177,0.06898302661071516,0.08842469689696367,0.22390711333583313,0.022036842546125368,0.08941540187068964,0.0051441492298167244,0.05753090767579468,R3
c_1387,0.3612749137542546,0.4950668342617533,0.798202263319773,0.8975587347677666,0.2803624416124919,0.37588705162100505,0.015053121406427276,0.020627784760906393,0.02097131311242141,-0.22874856581050307,0.018608916157632088,0.0009978878208495726,0.05362417737802038,R0,0.35551866723355063,0.4855449240980572,0.7652555263455255,0.8814814267610582,0.2796414711017035,0.36813224362654456,0.014813277801397946,0.020231038504085717,0.058613169039329775,-0.18193663715766717,0.018608916157632088,0.0018562370116880322,0.09974987237108554,R3
c_13873,1.7404913480651525,3.5862836213683673,2.271694016862501,4.166753895571218,0.2318757686806829,0.28332317756289604,0.24864162115216462,0.5123262316240524,-0.22728820597144317,-0.28703967026523025,0.45159656108562246,0.002408225676698396,0.005332692682400205,R0,1.7411859536733598,3.5872052944134154,2.272779253695396,4.167844714789661,0.2314609816107768,0.28256085369956935,0.2487408505247657,0.5124578992019164,-0.20455970735039114,-0.28770129233836594,0.45159656108562246,0.003141158002728438,0.0069556729909041005,R3
c_14106,0.009479363858585612,0.05726509591635783,0.009479363858585612,0.05726509591635783,,,0.02843809157575684,0.1717952877490735,-0.004691379226857036,-0.024125792519285483,0.1697596984966465,0.0013392647096757348,0.007889179360802124,R0,0.009416699797998746,0.05729012200778601,0.009416699797998746,0.05729012200778601,,,0.02825009939399624,0.17187036602335803,-0.09234872718051242,-0.025021118571271872,0.1697596984966465,0.0019531022675681527,0.011505099766696012,R3
c_14135,2.0478064547478243,3.0838078666416195,3.662162537073542,4.851668732797311,1.3490553146366921,1.854102416753475,0.07584468350917865,0.11421510617191184,0.23121053695445057,-0.11322757868973188,0.10825091336325612,0.003960764536873721,0.03658874012067351,R0,2.0193946536694547,3.075379575689697,3.66822560356435,4.882706145365669,1.3057215559537538,1.797927312299337,0.07479239458035015,0.11390294724776653,0.3735887959772882,-0.10715081604314425,0.10825091336325612,0.003993523125805609,0.03689135732651601,R3
c_14296,3.770010505293868,4.7709104989748665,5.213221119443834,5.733905212549653,0.5949471541639431,0.711481971115633,0.1450004040497642,0.18349655765287945,0.49559440363807283,-1.5409801199431823,0.11511377275869804,0.0027635340311974064,0.0240069799205551,R0,3.7546814069203474,4.758369538277085,5.196916886416601,5.719704505242021,0.5817633520285895,0.6939848276018671,0.14441082334309027,0.1830142130106571,0.4030341719830328,-1.527639081824974,0.11511377275869804,0.0032599712567048587,0.028319558803258267,R3
c_14363,0.49826856138325465,1.03043175616746,1.6399768431843704,2.5179843047772477,0.3033427571733081,0.400736708281902,0.11723966150194227,0.2424545308629318,0.07071789942030776,-0.11214073059281038,0.22990606653800363,0.002117989554350601,0.009212412644189602,R0,0.49726477463442387,1.0288700998294185,1.635544795362298,2.513553536400296,0.3029242832906405,0.40078815914824045,0.11700347638457032,0.24208708231280435,0.15447577398386475,-0.10877230656497372,0.22990606653800363,0.0031590193758982248,0.013740478550512875,R3
c_14388,0.6856634524726797,0.8154064306955513,0.56351282002025,0.685869268677373,0.7241492681768698,0.8521498284365036,0.020777680377959993,0.024709285778653074,0.10705184223417377,-0.17541413082055546,0.02279107123613466,0.0020954968095928737,0.09194376112828419,R0,0.6945375570608069,0.8242418160741766,0.5393168875835007,0.6582076492741307,0.7434426994988622,0.8700141766371032,0.021046592638206265,0.024977024729520497,0.17328569667187935,-0.20102467633763155,0.02279107123613466,0.00293243648836489,0.12866602267100052,R3
c_14396,2.31246894264086,2.7345280544260566,1.7014472520153874,2.417522018879552,2.4732641243844053,2.812017301472176,0.1101175686971838,0.130215621639336,-0.1769995841517737,-0.5777530343278159,0.10366772703645527,0.006627783702338535,0.06393295089809235,R0,2.3514215018518185,2.7814302238230812,1.6882329358462926,2.4024285714839073,2.5259448086953777,2.8728693061531922,0.11197245246913423,0.13244905827728956,-0.1892847245895686,-0.6323399003418464,0.10366772703645527,0.011126641968860826,0.10732985362887418,R3
c_14413,0.5441875114667966,0.7135162395915069,0.9024650270721389,1.0498696589889707,0.30945396675984815,0.3471440445968078,0.13604687786669914,0.17837905989787672,0.0622771371806878,-0.08764203121814651,0.17104125702717543,0.0037245421960643457,0.021775694711320917,R0,0.54546209325301,0.711889070807914,0.8979843879850712,1.0444054777798877,0.3144992104975217,0.35237407240524116,0.1363655233132525,0.1779722677019785,0.04703838106612295,-0.08268696760325822,0.17104125702717543,0.004988664871050631,0.029166441815017884,R3
c_14416,0.3221821945605402,0.5378807189111752,1.049438849966887,1.3872535517735625,0.21828838664534783,0.23605475312273783,0.16109109728027013,0.2689403594555876,0.029473505369705805,-9.243087807919714e-05,0.26892793112036467,0.00440313230493207,0.016372908111806913,R0,0.3234701751325785,0.5370764948992625,1.0427485097219005,1.381961841655136,0.22071612733410387,0.23838467088641319,0.16173508756628927,0.26853824744963123,0.10569383454823532,0.0028959531138975647,0.26892793112036467,0.005740903237792893,0.021347366983697297,R3
c_14417,1.3207830476786195,1.8703884594828601,3.6305766539120135,4.4709541131536605,1.1667968072630601,1.548853708347801,0.045544243023400675,0.06449615377527103,-0.2731219233514999,-0.01636325598092392,0.06397485914330697,0.0016072900809235636,0.025123776784301333,R0,1.3144164192642147,1.8659493034369286,3.632449321533952,4.468182717068505,1.1598808924462325,1.543666890984763,0.04532470411255914,0.06434307942885961,-0.14242055827450378,-0.011544534018198993,0.06397485914330697,0.002025784384454366,0.031665319964464554,R3
c_14435,0.45531780291319857,0.546682966470216,0.6692357978426897,0.7024844772749399,0.39542076433294115,0.4943359756615694,0.014531419241910593,0.017447328717134555,-0.00817287306706702,-0.007337077519550261,0.017383672589546508,0.001045216239132523,0.06012631874814837,R0,0.46157664202583376,0.5504516573865992,0.6287614581121804,0.6685096254661911,0.41476489352165663,0.512545374867135,0.014731169426356397,0.017567606086806357,0.020119953271850878,-0.021273592199804625,0.017383672589546508,0.0020236438775964906,0.11641060697458074,R3
c_14471,1.9362607201839055,2.5694561879664284,4.885189237924837,5.3399765002401445,1.4743803499353259,1.7804241828400584,0.0352047403669801,0.04671738523575324,0.1605701992550404,-0.2815194410596775,0.041268238133007853,0.0009311877775698307,0.02256427266336414,R0,1.9203715142903903,2.5508884957451947,4.8721330488001255,5.312464070053763,1.4580474185238057,1.762342071395434,0.03491584571437074,0.04637979083173081,0.04154476534544799,-0.2630650427075578,0.041268238133007853,0.0019243411144323635,0.04663007682155456,R3
c_14820,2.5992693631953423,3.9246951120282043,6.06043392006621,7.634186425904347,2.327042937374038,3.468549916630577,0.06751348995312577,0.10194013277995338,0.3081547559278291,0.03019747279489693,0.10351506023604437,0.0060424965885133575,0.05837311570639781,R0,2.572798172172442,3.9163281953764146,6.092029847677181,7.651801694371263,2.2960046696046543,3.4552706248010288,0.06682592654993356,0.10172281026951728,0.3861557993634166,0.03432803959608943,0.10351506023604437,0.005570020360492069,0.05380879214860916,R3
c_14855,0.6156704092083093,0.8002346424779685,1.2462388523606047,1.413489486423018,0.47997846574515707,0.590117488733419,0.038479400575519324,0.05001466515487304,0.11207424001101982,-0.43227762036766326,0.04179109615357123,0.0015845150737321216,0.03791513550899569,R0,0.6052224522339166,0.7899548639096337,1.2206673741017677,1.391650836136121,0.4727849374015942,0.5844286305051797,0.037826403264619786,0.04937217899435211,0.06958292770602077,-0.39571602376255033,0.04179109615357123,0.0023790904801165766,0.056928166501640634,R3
c_14886,1.2172337941105529,1.5787634240575483,1.725326044002745,2.1416993097865,1.0749679641407393,1.3806038510414416,0.03381204983640423,0.04385453955715412,0.11442280878076484,0.0057482315679928675,0.043981128590983104,0.004428787403802053,0.10069744787563345,R0,1.2313869410623999,1.5841741331462118,1.6851755525885845,2.110102555516488,1.1043261298350684,1.4019945267876783,0.03420519280728888,0.04400483703183921,0.06889152614508445,-0.0010784093880633616,0.043981128590983104,0.005495288840612367,0.12494651721463548,R3
c_1494,0.2877744634233712,0.4029314282995562,0.8546629142757853,0.9217650319521551,0.1909886303510078,0.21215640254904652,0.05755489268467423,0.08058628565991124,-0.04188302051101381,-0.020003757925720622,0.07979216575713251,0.0010857880482652547,0.013607702434974923,R0,0.2863254196845878,0.40015723074059156,0.8476400379022699,0.9145262914228269,0.19049121657425183,0.2113562755128877,0.057265083936917566,0.08003144614811832,0.22939780326074088,-0.00600658385937658,0.07979216575713251,0.001968184431389257,0.02466638689041128,R3
c_14964,2.691997832044597,3.3297076106925005,3.0623707755175813,4.027496394648935,2.5394913259086627,2.9955042400091174,0.15382844754540556,0.1902690063252857,-0.22497476317433934,-0.08079622880649984,0.18301898385887136,0.002606035835793562,0.01423915585611116,R0,2.7208671291537283,3.358328603226661,3.0842325921133584,4.036966546693804,2.5712460561703505,3.0351006561478395,0.15547812166592734,0.191904491612952,-0.39991987517594474,-0.09945637016944553,0.18301898385887136,0.0048851023195655655,0.02669177927101016,R3
c_15030,3.9989209704522968,4.72331807515781,5.006540226939059,5.805136479888866,3.215217104295927,3.6675524895864235,0.1701668498064807,0.20099225851735358,-0.4117499703306095,-1.6197903826604452,0.12417839964857177,0.006878836045273824,0.055394787376396505,R0,4.003830645621948,4.724710269116123,5.015878439107383,5.810137177631143,3.2166823617999425,3.6645802529563776,0.17037577215412544,0.20105150081345202,-0.3906646952395346,-1.6213349722043144,0.12417839964857177,0.007599422719202186,0.061197621653272694,R3
c_15035,0.016224718165342187,0.10113188075446244,0.016224718165342187,0.10113188075446244,,,0.06489887266136873,0.4045275230178497,-0.01746747862674266,-0.001996390812065485,0.4041243291018966,0.001249080383174329,0.003090831937661896,R0,0.01644391392827674,0.10105344064193962,0.01644391392827674,0.10105344064193962,,,0.06577565571310696,0.40421376256775843,0.1212389888612206,-0.0004426526953069665,0.4041243291018966,0.0021073062352601484,0.005214499804907337,R3
c_15072,1.414171952519261,2.6515179468624828,5.88563512987911,9.034173067980099,1.116074407361938,1.4346306316336717,0.10347599652579954,0.1940135083070109,-0.23120333663957587,-0.1019091197388915,0.18482430436027028,0.00450095072575741,0.024352591188353104,R0,1.4098250764924074,2.6476153194536667,5.875039904384206,9.024974591674221,1.1121440879662876,1.4307970668250292,0.10315793242627369,0.1937279502039268,-0.20423535782798993,-0.0986678246783963,0.18482430436027028,0.0043134229954147835,0.023337964183578416,R3
c_15179,2.3457215258557356,2.7145533606816787,1.9788873506256859,2.4434092926253594,2.403177481012249,2.7546052532015075,0.09639951476119464,0.11155698742527449,0.33069582994847013,-0.7537177667124821,0.08423972236043988,0.004202353213492782,0.0498856489045869,R0,2.3719105498192,2.744968876423582,1.9210055471385101,2.4026812999938407,2.442534224937863,2.7947855708893448,0.09747577601996715,0.11280694012699652,0.16275400446716826,-0.7932373866954727,0.08423972236043988,0.0075980870338608645,0.09019601229632056,R3
c_15235,1.180740924366108,1.5052092293011676,1.5520796046217809,1.8180860574704847,1.1173416374931884,1.445036695999101,0.0302754083170797,0.03859510844361969,-0.06433162839337803,-0.04568869667199271,0.037742534331002865,0.0009703879077603667,0.025710724649543753,R0,1.1772144435455605,1.501965928833735,1.52156344618717,1.800249967223257,1.118423150411627,1.4448983393617416,0.030184985731937435,0.03851194689317268,0.09823774587343989,-0.041187224412208234,0.037742534331002865,0.0017778314321942887,0.04710418798596479,R3
c_15282,0.33529816271976265,0.4171730377778543,0.9004095335970934,0.9899772337712431,0.2695875381991428,0.28339002085693865,0.16764908135988132,0.20858651888892715,-0.025468879747050602,-0.03400498367257465,0.20512798797916312,0.004280551038326392,0.02086770840243024,R0,0.3328488105795089,0.414816477826286,0.8944500580073216,0.985351013833159,0.2675463399483679,0.28139631040653607,0.16642440528975447,0.207408238913143,0.2220762967601707,-0.02235604082378151,0.20512798797916312,0.004007891184180931,0.01953849020635864,R3
c_15420,1.4734492664008894,1.7578034824181015,2.1104422197239363,2.1794339790590347,1.364694371931101,1.675245746012981,0.19645990218678525,0.2343737976557469,0.14345376027401383,-0.012407445936256645,0.23293319937758825,0.004163097361884622,0.01787249465945032,R0,1.4707755030359568,1.7507108939019855,2.1276813509913546,2.192701153447377,1.358620846067962,1.6635539827539234,0.19610340040479426,0.23342811918693143,0.23405565854642368,-0.0042539714886606905,0.23293319937758825,0.006192547341000728,0.02658507828659716,R3
c_15446,0.12321132679102582,0.45951368717283764,0.12321132679102582,0.45951368717283764,,,0.024642265358205167,0.09190273743456755,-0.00020269257133175705,-0.000995918878266444,0.09185700775343594,0.0008760284293135247,0.009536870955615865,R0,0.1262469373857582,0.46027997867133097,0.1262469373857582,0.46027997867133097,,,0.02524938747715164,0.09205599573426619,-0.100317624356765,-0.004337252377893286,0.09185700775343594,0.0016309369767712318,0.017755172051206143,R3
c_15486,0.9685298731392636,1.2130798170259849,1.782184701888596,1.9119317158161837,0.6820316940021747,0.8381984498044982,0.19370597462785275,0.24261596340519698,0.02158178938158216,-0.018737003318078482,0.24037446583217092,0.004874765281418415,0.020279879830588862,R0,0.9722218906125869,1.2170937573190366,1.7824305657730457,1.9133004174202026,0.6869371458377772,0.8449392875228161,0.1944443781225174,0.24341875146380737,-0.06582931299297852,-0.0254899221428162,0.24037446583217092,0.009027314810455541,0.03755521527298327,R3
c_15527,6.037621003838228,7.222715570502394,13.795192549853533,14.010062168520468,5.135577800813192,5.950643038078318,0.1298413119104995,0.15532721656994394,0.052939803485885034,-0.9594306087721858,0.11096413086426256,0.0019319070629750148,0.017410194158491,R0,6.038581487078573,7.226518943900763,13.84964646385563,14.063437611631016,5.130318117685891,5.9411498827374984,0.12986196746405532,0.15540900954625297,-0.0789784204107421,-0.9614947654882164,0.11096413086426256,0.0024640560146822915,0.022205878561753083,R3
c_15555,1.4987736011848753,1.7686332775883822,1.664649956386624,1.6773546887910624,1.4630786893060184,1.7876662305383602,0.2997547202369751,0.35372665551767646,0.19195479631183654,0.00873252471266417,0.35528130837355854,0.008635965344502524,0.024307401321046383,R0,1.4965735996868224,1.769404737291548,1.6658083523700309,1.6794023649923147,1.4601559946790432,1.7881801468778813,0.29931471993736447,0.3538809474583096,0.2693009961038654,0.007867574692688284,0.35528130837355854,0.005339095174211116,0.01502779642039979,R3
c_15570,0.6269514228764087,0.7965648432707305,1.028476806774463,1.1898982732130443,0.5004434252098985,0.6231686708680807,0.025078056915056348,0.03186259373082922,0.10793235904230858,0.009565539062259432,0.0320160872414466,0.002549202885549643,0.0796225618179088,R0,0.6299109375057982,0.8000726461546523,1.0079536399324263,1.1770584885691906,0.5108015929056278,0.6366158944860612,0.025196437500231927,0.03200290584618609,0.06916377724741882,0.0008232537408020546,0.0320160872414466,0.0030073207952206024,0.0939315529890067,R3
c_15604,0.7256085730573206,1.8750936450428564,1.3279715669061183,2.7253308233084197,0.19411181377896966,0.25435226136428674,0.24186952435244022,0.6250312150142855,0.08514250956597547,-0.11177573173502942,0.5927794129074722,0.008460742875771591,0.014273003905910344,R0,0.7262149445791147,1.871965044625381,1.327490100464405,2.720755463084553,0.19567804232738836,0.2541937377174595,0.24207164819303828,0.6239883482084604,0.1407199440161581,-0.10806882328489786,0.5927794129074722,0.01207913357497529,0.020377113833507474,R3
c_15616,0.942196106755068,1.436649161689359,1.3983480238332593,1.9096116100037024,0.48604418967687685,0.693761577564327,0.04486648127405087,0.06841186484235043,-0.09675981475837103,-0.4461580613662235,0.05688837751226962,0.0009612908847807302,0.016897843229461064,R0,0.9355957976394488,1.425389820335795,1.3847402645482223,1.8958889090312432,0.4864513307306753,0.6848923451507855,0.044552180839973754,0.06787570573027596,-0.024394086040830116,-0.42357915794191214,0.05688837751226962,0.0017990572466201522,0.03162433743574658,R3
c_15630,1.1743134640216952,1.5075356131848543,0.7582155599735996,0.8182388299480728,1.2173580747852912,1.561571839107965,0.10675576945651773,0.13704869210771403,0.1328592297399263,-0.5991289945911171,0.10837600714522716,0.0009167826590749805,0.00845927694906183,R0,1.1765859105223624,1.5111233140977327,0.7471469938403816,0.8058605039086202,1.2210106260411882,1.5660576903742691,0.10696235550203294,0.13737484673615752,0.175688597446571,-0.6067494094223083,0.10837600714522716,0.0016097453803710744,0.014853337217101626,R3
c_15640,4.032398338535651,6.546814993887235,29.03152949574792,29.210924338903613,3.5005019309353895,5.061409387327174,0.08229384364358472,0.1336084692630048,0.39616311685550243,0.009103164907653616,0.13422078290727188,0.00224210948890598,0.01670463724276567,R0,4.03088039637741,6.527794250595433,28.878132096528,29.060360642049254,3.502215466586972,5.054755781930603,0.08226286523219205,0.13322029082847822,0.4513487646792302,0.014852591150228966,0.13422078290727188,0.0027753781546683795,0.020677707986443385,R3
c_15642,0.4220982793706911,0.5551781301866687,0.7515996797460887,0.8347669137086741,0.3511929147329474,0.47391683288729913,0.060299754195813036,0.0793111614552384,0.15879655298852222,0.003509942378578934,0.07945071774212026,0.0013888640109132374,0.017480823967143858,R0,0.42374927402061235,0.5559062986776712,0.754533821086155,0.8388184364126654,0.35256778920903986,0.47341441906073406,0.06053561057437321,0.0794151855253816,0.06271161774031037,0.0008942467061233694,0.07945071774212026,0.0022111821952013294,0.027830864944207875,R3
c_15647,1.3339361865707744,1.5839897998975159,1.22011821415321,1.3731588537904746,1.340189921318992,1.5947663292422054,0.08084461736792571,0.09599938181197067,0.13038975951842627,-0.5471140842942581,0.07718044291345758,0.0029081751325699358,0.03768020787119442,R0,1.353633310610869,1.6092031385208478,1.2677308904680875,1.3823834286155203,1.3583532238055274,1.6207460479257094,0.08203838246126478,0.09752746294065746,-0.1310657149519768,-0.5967588076899428,0.07718044291345758,0.005404662732713301,0.07002632439896139,R3
c_15794,0.020106347503092627,0.0234492886869078,0.020106347503092627,0.0234492886869078,,,0.008617006072753982,0.010049695151531913,-0.4208226928828459,-3.443566660065332,0.00476745978382072,0.0008292281822747717,0.173935013587092,R0,0.021998940814906883,0.025193784923016608,0.021998940814906883,0.025193784923016608,,,0.00942811749210295,0.010797336395578545,-0.1452060452992771,-4.129312842622015,0.00476745978382072,0.0016408949125047108,0.3441864193744013,R3
c_15856,0.568142222453479,0.7179210734888153,1.037873270540468,1.1505768892496984,0.364825798654633,0.4068157370249286,0.12625382721188425,0.15953801633084785,0.17746746473696243,-0.017349410926413178,0.1581718225409624,0.0024770491135361655,0.015660495489926304,R0,0.5715068646320051,0.7191281318220449,1.035480962398486,1.1468475693532132,0.370682255150991,0.41435842954896673,0.12700152547377888,0.15980625151601,-0.005449569651514755,-0.02077327592495193,0.1581718225409624,0.0022030714747157325,0.013928343489531418,R3
c_16008,11.45475347105789,13.246976166285483,14.50768040529148,15.36929424188538,3.2353348019674466,3.4599014006484934,0.29371162746302265,0.33966605554578155,0.2230313845638891,-2.869991778434068,0.17266214294239185,0.001747321389182373,0.010119887077767597,R0,11.428412624908594,13.22751569242354,14.482690948749074,15.34837108515885,3.2053555991842226,3.4349661627268397,0.29303622115150235,0.339167069036501,0.13323432076204755,-2.8586297053932,0.17266214294239185,0.0023493859694267384,0.013606838936376478,R3
c_16048,3.1527910139411577,4.148777350459992,5.556378753420198,6.500349888746108,2.4797864468870263,3.1938282445067325,0.08521056794435561,0.1121291175799998,0.33108592225639066,-0.16744144700525876,0.10377693754553947,0.004919656420462027,0.047406066673562994,R0,3.1231725987016516,4.10704822674259,5.5013714015576225,6.435166343028286,2.45727693390198,3.161591266056725,0.08441007023517978,0.1110013034254754,0.2607405098865605,-0.144074895401878,0.10377693754553947,0.008245311540165464,0.0794522534117684,R3
