container_id,day1_mae,day1_rmse,peak_mae,peak_rmse,non_peak_mae,non_peak_rmse,residual_mae_scaled,residual_rmse_scaled,residual_pearson_r,residual_r2,residual_std_actual,residual_std_predicted,residual_std_ratio,day1_mape,energy_recovery_ratio,energy_actual,energy_predicted,variant_id
c_1181,5.501172676003894,9.008354421149772,20.504257319735945,22.722392017516576,3.3578748697564578,4.357202510436648,0.07535852980827251,0.12340211535821603,0.007913392554746435,-0.023985860528938696,0.12194826463056055,0.003440526546910405,0.028213001286516055,21.534447112186804,0.0008297515918446122,1.458317312347818,0.0012100411113351583,v1_prophet
c_1186,0.994260986179075,1.1900104745550655,1.030859996244086,1.2339114524320456,0.9799396344145054,1.1723844245186086,0.043993848945976764,0.05265533073252501,0.10609526670175827,-0.07230951732019641,0.05084898222364692,0.004779700189828873,0.09399795199059285,12.932357918634448,0.008619824714049835,0.2661361045705581,0.0022940465714782476,v1_prophet
c_11996,1.3260332868108868,1.6410596063302707,2.8068773974216827,2.9808465689748207,1.2273103461035004,1.5100503266821463,0.06314444222908987,0.07814569553953672,0.29419977750029686,0.02352116517725078,0.07908127156080241,0.007348889019340277,0.09292831127139896,13.976750044011318,0.008487970016802397,0.6129249942492909,0.005202488973736763,v1_prophet
c_12060,0.13855651336413363,0.2364381432153822,0.6103238061095835,0.6601387817463233,0.08369985141698827,0.10830917539295748,0.13855651336413363,0.2364381432153822,0.1848678351302086,-0.017502547222705278,0.23439577949258059,0.007319225929677486,0.031225928835075994,532.3607240753352,0.0009532459844104393,5.418800980461531,0.005165450274944305,v1_prophet
c_12158,1.8871733667828157,2.2703878094352845,2.379553704898623,2.9921543144791913,1.8031084310069456,2.122773189402897,0.04574965737655309,0.05503970447115839,0.21664208730192216,-0.07128065873319134,0.05317707695629051,0.004299354273825884,0.08084976685273217,6.776761092818141,0.006249518622627456,0.30218300459473546,0.0018884983146563172,v1_prophet
c_12164,0.7544516998464963,0.9835292017773157,1.433838822156308,1.619400699117133,0.5524717445652011,0.6893941776118048,0.058034746142038185,0.0756560924444089,0.015133225292777738,-0.02951152058858897,0.07456384607497801,0.005424136761575937,0.07274486292085405,10.712173742189977,0.005160252442187624,0.5475798297347905,0.002825650153681636,v1_prophet
c_12174,0.5712544478768927,0.7514952040172033,1.0488120245547017,1.1826038715198752,0.42079110180032275,0.5495805363092219,0.11425088957537856,0.1502990408034407,0.22559503490347482,-0.2400948425225522,0.134967361637456,0.015797877684235573,0.11704961475553777,9.007868131223885,0.010685576240531434,2.2460898086235352,0.02400076389312744,v1_prophet
c_12189,0.40094103944584525,0.5155103667551088,0.5635768143730328,0.6744072543653667,0.3554030224662327,0.461313516395917,0.029337149227744774,0.0377202707381787,0.015561854932833637,-0.05619349337853019,0.036703126232638626,0.0017089786706492305,0.046562209982252245,13.383875152828953,0.0024107086317930147,0.1377678913418396,0.00033211824484169483,v1_prophet
c_12193,0.3211502252292427,0.423165222904088,0.9163329585557067,0.9535134956246979,0.22792883326244717,0.25438708626495893,0.09634506756877281,0.1269495668712264,-0.0538130634748507,-0.05120567732100034,0.12381902349505995,0.0074261766858398914,0.05997605599058998,12.875927805142947,0.003472766801814538,1.530190651297493,0.0053139952942729,v1_prophet
c_12231,7.352665560428105,8.04858677195068,5.593905879771465,6.316817387080189,10.28393169485584,10.307393506546045,0.32438230413653407,0.35508471052723584,-0.41884474666033666,-0.14575997279040664,0.33173030615852406,0.033510807901620865,0.10101822860166126,100.51853824735934,0.010203890321331247,11.008267186651317,0.11232715100049973,v1_prophet
c_12237,17.686677918580646,22.834316899444627,5.536913415450863,7.1722640148975945,30.892943682852145,32.12844810065543,0.31583353426036864,0.4077556589186541,-0.3764053683486821,-1.5682537215721917,0.2544374497366328,0.011597598902881145,0.045581336060732315,53.959762847517325,0.0009213412680215196,15.507743862047192,0.014287924394011497,v1_prophet
c_12441,1.8390836484489526,3.383138338995046,4.059318944536342,6.35617744655534,1.32672165704417,2.1825712630211442,0.02896194721966854,0.05327776911803222,-0.13180565171020814,-0.3283003178827455,0.04622723239499298,0.0018543124897405505,0.040112989544695235,12.552312770481642,0.0013545316370974197,0.26715910236517837,0.0003618754562921822,v1_prophet
c_12517,1.131491222954093,1.373762265834679,1.8039048082878237,1.8986124383245908,0.8404465367648661,1.0694972923785175,0.06116168772724828,0.07425741977484754,0.029377468447641792,-0.5749875707838747,0.05916996185245165,0.0034853415563702583,0.05890390068294165,5.970710112680157,0.0023508643329385294,0.5224887949836541,0.001228300272487104,v1_prophet
c_12624,0.27772028630981843,0.3947649985269684,0.6256191659227458,0.6671850800748722,0.18616794956957444,0.28232736151266596,0.0595114899235325,0.08459249968435034,-0.05019463794965566,-0.026542991390726245,0.08349169680101902,0.009801249019801617,0.11739190117503986,13.87500129891267,0.013767809243881608,0.6699085001648812,0.009223172441124916,v1_prophet
c_12767,0.5173763598306206,0.6407671910021401,1.3187013419266982,1.3481979749031774,0.4344806720275781,0.5148059440040004,0.10347527196612409,0.128153438200428,-0.06906725304586818,-0.024066224268166625,0.1266386409126281,0.012093167752027512,0.09549350549624865,11.094450433331094,0.00910470955298498,1.5425191558941127,0.014044188894331455,v1_prophet
c_12858,0.30615310803867163,0.41688746286080014,0.9768691211181194,1.0600339325362913,0.23676869289252184,0.2748309323372448,0.04082041440515623,0.0555849950481067,0.01665889002245164,-0.00014262497783357198,0.05558103156772683,0.00202100514434278,0.03636141840728768,13.554810588652554,0.0017236383252800162,0.2967642621278467,0.0005115142557770014,v1_prophet
c_1286,0.3907964152404125,0.5557412731665592,1.1842359537740625,1.2700899271232324,0.2881160043713519,0.37424481082491173,0.09769910381010312,0.1389353182916398,0.09086191168630496,0.006237418570676723,0.13937065475252428,0.006418485660105944,0.04605335083990981,18.774595648408887,0.0021209894515658474,1.8647374945183914,0.003955088555812836,v1_prophet
c_12971,0.966436431869921,1.3422037524680426,2.1078122873456695,2.4819168831446747,0.6271084748365902,0.7111752410235561,0.10173015072314955,0.14128460552295186,0.06709896928831287,-0.00815633251744008,0.14071192427438192,0.0019475893350318074,0.013840968667545871,22.764061415673854,0.0001900144354953148,1.9192533326521835,0.00036468583857640624,v1_prophet
c_12974,0.5604622708892202,0.7073680162898152,1.4831644519120792,1.5263131720720005,0.4650103211282346,0.5577951866519908,0.11209245417784401,0.14147360325796304,0.06458271922487102,-0.008206098176596788,0.1408966784272262,0.01048179343342781,0.07439347435604528,20.699673320171392,0.005538870583625584,1.9332216516288532,0.010707864537835121,v1_prophet
c_12993,5.120604641253912,5.921158612868649,9.04852636041317,10.362237871887285,4.904784766574833,5.575546675046874,0.07758491880687747,0.08971452443740377,0.009981303251025558,-0.27364715467199474,0.07949470361682644,0.0018482562154531479,0.023250054800656332,150.38235571341338,0.000425187968571135,0.7721379829019961,0.0003283037804067135,v1_prophet
c_12999,1.4239402429419836,1.9610856265857355,2.894462206588089,3.6315733158115475,1.2138656767068257,1.5846824797008054,0.05085500867649939,0.07003877237806197,0.15187842420398023,-0.03663748483708318,0.06878996220400194,0.00299099856056273,0.04348015996422113,5.604886676495007,0.001803879995590416,0.4761664050380552,0.0008589470526203513,v1_prophet
c_13020,0.9694465515328142,1.1797968978977156,1.2857516064795742,1.4955010657599752,0.8037629513226064,0.974427920925643,0.07457281165637032,0.0907536075305935,0.04633012154248111,-0.3352616735755767,0.07853815701779956,0.012399304658174515,0.15787618565284625,5.333866547621932,0.01873107979563819,0.7898797956926499,0.014795301482081413,v1_prophet
c_13044,0.5351324519417279,0.6792001167492658,1.0193611242779397,1.182199005484588,0.3825672538084008,0.4078234144415124,0.13378311298543197,0.16980002918731646,-0.00902292000272786,-0.0035889662756383167,0.169496143630198,0.008037358522415161,0.04741912323356954,37.37609922765978,0.0022993256415952718,2.7585871665936406,0.006342890206724405,v1_prophet
c_13083,0.7768978241354382,1.0442726312442077,2.3996192952139674,2.5033807264544246,0.6492680455112841,0.8266631590690704,0.08632198045949313,0.11603029236046751,0.2704177944429175,-0.018930458260273397,0.11494738990940959,0.010796061716973782,0.0939217647784973,10.194849593150028,0.008523460447689042,1.3568445663179425,0.011565010994672775,v1_prophet
