container_id,day1_mae,day1_rmse,day1_mape,forecast_mae_scaled,forecast_rmse_scaled,forecast_pearson_r,forecast_r2,forecast_std_ratio,residual_mae_scaled,residual_rmse_scaled,residual_pearson_r,residual_r2,residual_std_ratio,train_steps,validation_steps,input_window,variant_id
c_14820,5.23330489397049,6.61504383190495,25.15006790849432,0.13592999760480803,0.1718193153465713,0.7080270363533057,0.49286919691574216,0.7075120647160472,0.13592999760480803,0.1718193153465713,0.7080270363533057,0.49286919691574216,0.7075120647160472,613,154,192,g192
c_14855,1.1522358503606585,1.428524926936271,17.566089033118693,0.07201473956099814,0.08928280746387514,0.8815209385767255,0.5005257625215767,0.43680054757438197,0.07201473956099814,0.08928280746387514,0.8815209385767255,0.5005257625215767,0.43680054757438197,613,154,192,g192
c_14886,3.327029586500592,4.155865133164721,14.163610474731158,0.09241747619975127,0.11544068940094432,0.9355000523829504,0.8570421299963247,0.8356943698351504,0.09241747619975127,0.11544068940094432,0.9355000523829504,0.8570421299963247,0.8356943698351504,613,154,192,g192
c_1494,0.29732827353808616,0.3929060726210201,22.56999895942432,0.059465655902814545,0.07858121645813303,0.031298401207791156,-0.05234033459419307,0.2613667376878044,0.059465655902814545,0.07858121645813303,0.031298401207791156,-0.05234033459419307,0.2613667376878044,613,154,192,g192
c_14964,3.1019872956805763,3.6579790375083108,27.981889457452663,0.17725642012018297,0.2090273759528133,-0.02033463772891534,-0.007384259502744683,0.0678989950427396,0.17725642012018297,0.2090273759528133,-0.02033463772891534,-0.007384259502744683,0.0678989950427396,612,154,192,g192
c_15030,4.283332877688938,5.3584939346977,20.70943053480696,0.1822694934735044,0.2280210281166815,0.6446489431741206,-0.37793043383130787,0.9880875452516051,0.1822694934735044,0.2280210281166815,0.6446489431741206,-0.37793043383130787,0.9880875452516051,613,154,192,g192
c_15035,0.013668691860099594,0.10240356486127143,33.297059314160535,0.05467476744039838,0.4096142594450857,-0.07554040263863578,-0.01729992344704967,0.03959778881728879,0.05467476744039838,0.4096142594450857,-0.07554040263863578,-0.01729992344704967,0.03959778881728879,609,153,192,g192
c_15072,1.649963593814108,2.6502425700339924,19.16902148242788,0.12072904528217103,0.19392019053561066,0.3040817891605661,0.039189596028410545,0.47558763184892294,0.12072904528217103,0.19392019053561066,0.3040817891605661,0.039189596028410545,0.47558763184892294,614,154,192,g192
c_15179,2.9053504301442046,3.6379500958867053,30.314164514789848,0.11939796184287428,0.1495047993505849,0.7449028069484109,0.5395926082088838,0.8086711233862356,0.11939796184287428,0.1495047993505849,0.7449028069484109,0.5395926082088838,0.8086711233862356,613,154,192,g192
c_15235,2.8890685041745505,3.829270201918613,13.552285838529635,0.07407867656145085,0.0981864101861087,0.7253413826577899,0.5110355659921837,0.8323595802347044,0.07407867656145085,0.0981864101861087,0.7253413826577899,0.5110355659921837,0.8323595802347044,613,154,192,g192
