container_id,n_val,ridge_pearson_r,ridge_mae_scaled,ridge_rmse_scaled,prophet_mean,prophet_std,prophet_var,remaining_mean,remaining_std,remaining_var,remaining_std_ratio,var_reduction_fraction
c_14820,154,0.4079292863019875,0.10372570983868232,0.13913470025408545,0.004624143135943645,0.09647088443884916,0.00930663154441379,0.024925315200478002,0.13688386857826246,0.018737193476951026,1.4189137932598745,-1.0133163527031255
c_14855,154,0.28334594148037595,0.09551865370179545,0.11912287899884541,0.03240458627196587,0.054271807786972104,0.002945429120466046,0.053027499400742195,0.10666932365154402,0.01137834460827785,1.9654647228675861,-2.8630515768369564
c_14886,154,0.2719752179925645,0.08406894413442938,0.11024960653845849,0.017865020853408856,0.057246456494209695,0.003277156781143443,0.034124919919858394,0.10483542141064804,0.01099046558234816,1.8312997490290395,-2.353658770793823
c_1494,154,0.11765377865216788,0.1133505294587914,0.15396246745807327,0.01758427139462395,0.08271400756177427,0.006841607046929251,0.01624343155247215,0.1531032080564559,0.02344059231717842,1.850994922983414,-2.4261822049103743
c_14964,154,-0.11209258692957165,0.17630037311022528,0.21562099880511562,-0.08035223277735626,0.1511697172762866,0.022852283421392425,-0.08334558957045407,0.19886157955942396,0.039545927824869105,1.315485555853577,-0.7305022476593941
c_15030,154,0.04710386609070115,0.23555287099130234,0.26353706562640494,0.17639605340841097,0.12053174630707231,0.014527901867832437,0.20542938850618522,0.16507741001406234,0.027250551296950847,1.3695761911015827,-0.8757389432323188
c_15035,153,0.21653179954636212,0.10786597897209131,0.31830987773677205,-0.0007047345109401212,0.32096509907812304,0.10301859482622935,0.016253846308880996,0.3178946220761937,0.10105699074496602,0.9904336109728179,0.01904126225534475
c_15072,154,-0.15646581733894355,0.14104753825119434,0.21355071689663194,0.05872571971868185,0.1546636390592801,0.023920841247059274,0.08577335161121073,0.1955679954400644,0.03824684084044505,1.264472998499061,-0.5988919639332064
c_15179,154,0.5162145857393285,0.1322266847662922,0.16359396512579738,-0.059809393391475583,0.08700595846167423,0.007570036807834583,-0.068350544019104,0.14863104843158828,0.022091188557873138,1.7082858583422151,-1.9182405738119983
c_15235,154,0.2851359128615803,0.04713584638049972,0.057604951955886004,-0.0029343857694274686,0.04292670131638342,0.0018427016859059937,-0.003544366735605151,0.057495808145320224,0.003305767954283471,1.339394977535261,-0.7939789058466822
c_15282,154,-0.07281290541414692,0.27504358925402894,0.3520093918659665,-0.028220833723843142,0.2173740776248441,0.04725148962325174,-0.048265767830651785,0.34868471090308106,0.12158102761756522,1.604076781891445,-1.5730623222032145
c_15420,153,0.19445852726155835,0.32840582246217537,0.41454832462867414,-0.05632632992780856,0.23901008258533868,0.05712581957745042,-0.14337427112095683,0.38896546354782585,0.15129413183297502,1.6274019043064658,-1.6484369581403118
c_15446,154,0.33228691619827333,0.045173096769382935,0.10493057410723118,0.00763709515853877,0.10973119795573176,0.012040935804799991,0.002134316592927511,0.10490886556985682,0.01100587007515429,0.9560532239170451,0.08596223303782435
c_15486,154,-0.07814954159949339,0.3326619845246777,0.4301201428018051,0.04924098778609036,0.3013649668721247,0.09082084325783683,0.13144231772748383,0.4095439590010728,0.1677262543542724,1.3589633966142145,-0.8467815133372425
c_15527,150,0.2194277563592027,0.20013906859320083,0.24346173628259205,0.1134838169665375,0.12970203068201908,0.01682261676303942,0.1831413236296751,0.16041468951721657,0.02573287261290499,1.236793970562369,-0.52965932561943
c_15555,153,-0.03131544044264647,0.4386724570805176,0.5267333918551529,0.018438622601352987,0.3629037319537082,0.13169911866592887,-0.002687651156397427,0.5267265349557544,0.2774408426264956,1.4514222053327999,-1.106626418133128
c_15570,154,0.06956512669716072,0.03758022210973802,0.04712893123441055,0.001120938246872199,0.0356386562933774,0.0012701138223974887,-0.006767593530698137,0.046640495678123436,0.0021753358371010513,1.3087052242985509,-0.7127093641063202
c_15604,154,-0.036051003223838446,0.31304005116588945,0.5668656461081512,0.1745574723710511,0.4537769705146995,0.2059135389694985,0.2897243316593095,0.4872334885680357,0.23739647238217818,1.0737289907316978,-0.15289394553771052
c_15616,154,0.11601131777556915,0.07980607150437989,0.09301424337985913,0.045815694939511514,0.05101955166261622,0.0026029946518543656,0.060393979703465855,0.07074048831542669,0.00500421668710502,1.3865368473486739,-0.9224844290556
c_15630,154,-0.2520332252021528,0.15434439789859486,0.18024067785486608,-0.11550208536803179,0.09952713944252502,0.00990565148561182,-0.11332420754971835,0.14015821751438612,0.01964432593680997,1.408241192296346,-0.983143255680234
c_15640,154,0.0705152836043362,0.15157076609083878,0.20536285830041198,-0.0029128662766267225,0.13694405058570233,0.0187536729908194,0.074769872276872,0.1912677959537761,0.036583369769015335,1.3966856912420367,-0.9507309201202458
c_15642,154,0.09011283453078489,0.10315427537459118,0.1570576468612384,0.01063290884992649,0.132507128439908,0.017558139087390276,0.011139603051431564,0.1566621003352311,0.024543013681446013,1.182291867461888,-0.39781405986651874
c_15647,154,0.19948959334252087,0.1420582721896142,0.17294575079867505,-0.06349129555563897,0.08595851207516728,0.007388865798176678,-0.05506489794533695,0.16394538643580986,0.02687808973358703,1.9072617996510477,-2.6376475724081536
c_15794,154,0.13119937458411962,0.05783383869563489,0.08874534805367575,-0.01031094854066644,0.005482354150798501,3.0056207034777554e-05,-0.00308070151520727,0.08869186027670323,0.007866246079342248,16.177696266445196,-260.7178564893548
c_15856,153,0.027794412432735487,0.15815143767358794,0.20288481814271378,0.01244362829486155,0.15403458130426634,0.023726652237580633,0.03709024074668587,0.19946569498075334,0.03978656347415493,1.29494100150632,-0.6768721973821912
c_16008,154,0.49187531787684047,0.2740821709071479,0.32291676226797894,0.2252130020645283,0.19718334070806837,0.03888126985279417,0.27309749280823614,0.1723165539798479,0.02969299477548984,0.8738900221543768,0.23631622917902262
c_16048,154,0.31343321492295606,0.14831492879432326,0.17630583073997536,0.06876405533133806,0.12174280564409237,0.01482131072609525,0.09346142608275065,0.14949484200965385,0.022348707787491363,1.2279562740380146,-0.5078766109493238
