sample_quantile,theoretical_quantile
-1.0034436104396767,-1.560745111477385
-1.003404759341857,-1.5590944333246584
-1.0010134438689353,-1.5574444143669877
-0.9997637114233155,-1.5557950534664122
-0.9996684360165632,-1.55414634948731
-0.9990869739737384,-1.5524983012963853
-0.9989632128175961,-1.5508509077626678
-0.9984961669117726,-1.5492041677575004
-0.9974898330668417,-1.5475580801545357
-0.9965997794405519,-1.5459126438297275
-0.9951672202697671,-1.544267857661325
-0.9938477369681354,-1.5426237205298639
-0.9905305473468424,-1.540980231318162
-0.9894716146534386,-1.5393373889113096
-0.989431937557635,-1.5376951921966655
-0.9892056245756964,-1.5360536400638476
-0.9885193271380768,-1.5344127314047293
-0.9872347686659885,-1.532772465113429
-0.9859909710824483,-1.531132840086306
-0.9854494261400996,-1.529493855221953
-0.9848237146180142,-1.5278555094211888
-0.9837865225247353,-1.5262178015870538
-0.9827201745498637,-1.5245807306248
-0.98055721790915,-1.5229442954418884
-0.9771774215534138,-1.5213084949479767
-0.9764137608654336,-1.5196733280549213
-0.976280716318092,-1.5180387936767614
-0.9756034906386553,-1.5164048907297194
-0.974704363633886,-1.5147716181321906
-0.972420301934825,-1.5131389748047386
-0.9723240537879312,-1.5115069596700874
-0.9713664572300199,-1.5098755716531185
-0.9712279657922981,-1.5082448096808583
-0.9670066576550427,-1.5066146726824783
-0.9658150930409888,-1.5049851595892836
-0.963058395523896,-1.50335626933471
-0.9627339765321951,-1.5017280008543157
-0.9601768276893531,-1.5001003530857768
-0.9600443180417235,-1.498473324968879
-0.9597570821548528,-1.4968469154455128
-0.9585296110056077,-1.495221123459667
-0.957456691454744,-1.4935959479574215
-0.9572056053998235,-1.4919713878869434
-0.9570480198490311,-1.4903474421984786
-0.9569057309032476,-1.4887241098443467
-0.9550663591104712,-1.4871013897789342
-0.9526295696854606,-1.48547928095869
-0.9503572988846811,-1.4838577823421177
-0.9500862305998347,-1.4822368928897711
-0.9471414424225513,-1.4806166115642454
-0.9455625860015594,-1.4789969373301748
-0.945333299660192,-1.4773778691542239
-0.9453296794985298,-1.475759406005083
-0.9452846088490325,-1.474141546853461
-0.9450985118514629,-1.4725242906720821
-0.9425212697484618,-1.470907636435677
-0.9415995911584543,-1.4692915831209779
-0.941240069215854,-1.4676761297067131
-0.9410402731700369,-1.4660612751736013
-0.9407325697077767,-1.4644470185043457
-0.940312296638598,-1.4628333586836277
-0.9392730274566126,-1.4612202946981012
-0.9391515958395927,-1.4596078255363871
-0.9374273825265265,-1.4579959501890682
-0.9349732736467384,-1.4563846676486827
-0.9344856175974756,-1.454773976909718
-0.9329868982382162,-1.4531638769686073
-0.9329379534101827,-1.4515543668237203
-0.9322384335844788,-1.4499454454753615
-0.9301860060121808,-1.4483371119257615
-0.9301346256510729,-1.446729365179073
-0.9300944960650435,-1.4451222042413663
-0.9291341442135024,-1.443515628120621
-0.9275971975112637,-1.4419096358267216
-0.9269877279249277,-1.4403042263714532
-0.926619690034542,-1.438699398768494
-0.925146394392955,-1.4370951520334125
-0.9251218863470255,-1.4354914851836595
-0.923720544054826,-1.4338883972385634
-0.9236462831442108,-1.4322858872193258
-0.9229136856289428,-1.4306839541490142
-0.9224315359275673,-1.4290825970525585
-0.9219022966769159,-1.4274818149567456
-0.9188478822678022,-1.4258816068902125
-0.9180539191707581,-1.4242819718834412
-0.9169667706320054,-1.422682908968756
-0.9162517331004829,-1.421084417180314
-0.915060225672385,-1.4194864955541044
-0.9144227864601893,-1.4178891431279395
-0.9131029873713138,-1.4162923589414516
-0.9096856610146853,-1.414696142036086
-0.9094353803862183,-1.4131004914550989
-0.9086900554645078,-1.4115054062435484
-0.905711896034633,-1.4099108854482927
-0.905632913752165,-1.408316928117983
-0.9054561268960124,-1.4067235333030588
-0.9021908825455787,-1.4051307000557423
-0.9010503954440905,-1.403538427430035
-0.9008470155226098,-1.4019467144817108
-0.8989818213005955,-1.4003555602683124
-0.8986983168226582,-1.3987649638491446
-0.8942385184633027,-1.3971749242852716
-0.8936647480682877,-1.3955854406395087
-0.8914708048568625,-1.3939965119764208
-0.8898924845605117,-1.3924081373623163
-0.8887136468875748,-1.3908203158652401
-0.8881053625691423,-1.3892330465549716
-0.8880432303011266,-1.387646328503018
-0.886619586344592,-1.3860601607826102
-0.8847558515104773,-1.3844745424686973
-0.8841386635897751,-1.3828894726379428
-0.8834954113225113,-1.3813049503687191
-0.883367146465486,-1.3797209747411012
-0.8830154116056934,-1.3781375448368647
-0.8824459742729098,-1.3765546597394793
-0.8796261170411223,-1.3749723185341034
-0.8793486939614663,-1.3733905203075822
-0.8791651478859506,-1.3718092641484398
-0.8790930450495638,-1.3702285491468753
-0.8785575637975267,-1.3686483743947597
-0.8782424870231188,-1.3670687389856284
-0.8780928884063008,-1.3654896420146798
-0.8779057303154875,-1.3639110825787681
-0.8755125847207369,-1.3623330597763992
-0.8745006154610961,-1.360755572707727
-0.8742907917380831,-1.3591786204745475
-0.8714152773517527,-1.357602202180295
-0.866576258580671,-1.356026316930038
-0.8664828288731035,-1.3544509638304734
-0.8659842297033561,-1.352876141989922
-0.8653334736900155,-1.3513018505183254
-0.8632053640435062,-1.34972808852724
-0.8619809720261932,-1.3481548551298328
-0.8617240295400308,-1.346582149440878
-0.8614736399041126,-1.3450099705767506
-0.8608894857959468,-1.3434383176554239
-0.8608451072364867,-1.3418671897964634
-0.8600311746499941,-1.3402965861210225
-0.8591310249610007,-1.338726505751841
-0.8583811944062232,-1.3371569478132357
-0.8583694680755827,-1.3355879114311007
-0.8557637367782148,-1.3340193957328987
-0.855452422459282,-1.332451399847661
-0.8553830893751517,-1.3308839229059801
-0.8546410481461002,-1.3293169640400067
-0.8540703054402485,-1.3277505223834445
-0.8524026012461656,-1.326184597071547
-0.8493407921667564,-1.3246191872411117
-0.848967709915383,-1.3230542920304778
-0.8470301161758834,-1.3214899105795193
-0.8463521390413696,-1.3199260420296446
-0.8445618458849962,-1.318362685523788
-0.8440098767085508,-1.3167998402064078
-0.8435950933658685,-1.3152375052234824
-0.8434021355045526,-1.3136756797225044
-0.842825218565775,-1.3121143628524792
-0.8423009977249539,-1.3105535537639172
-0.8398984989028044,-1.3089932516088325
-0.8392815798581421,-1.3074334555407374
-0.8386560039660601,-1.305874164714639
-0.8380787932400744,-1.3043153782870336
-0.8379352915151015,-1.3027570954159062
-0.8374128384509033,-1.3011993152607217
-0.836975182354508,-1.2996420369824238
-0.8361910070280781,-1.2980852597434303
-0.8361302490571897,-1.2965289827076287
-0.8348886284525373,-1.294973205040373
-0.8328931749555921,-1.293417925908479
-0.8324500222441749,-1.29186314448022
-0.8318342438394566,-1.290308859925323
-0.8310462955542749,-1.288755071414966
-0.8310187042073972,-1.287201778121771
-0.8305882908109518,-1.2856489792198056
-0.8300261267680277,-1.2840966738845714
-0.8299085780849865,-1.2825448612930062
-0.8293056113712656,-1.2809935406234783
-0.8288821560307587,-1.2794427110557816
-0.8277063703591944,-1.277892371771132
-0.8274608983477596,-1.2763425219521651
-0.827134489801648,-1.2747931607829308
-0.8269356462394774,-1.2732442874488892
-0.8266024453961146,-1.271695901136908
-0.8264104713450925,-1.2701480010352575
-0.8261246404369796,-1.2686005863336085
-0.8249470026234684,-1.267053656223026
-0.824923206159552,-1.2655072098959672
-0.8239744925453761,-1.2639612465462773
-0.822424251016144,-1.262415765369186
-0.8203835905263661,-1.2608707655613025
-0.8191125196325892,-1.2593262463206139
-0.8189869915918189,-1.2577822068464792
-0.8180112163897767,-1.256238646339628
-0.8166080170782497,-1.2546955640021533
-0.8164012700673338,-1.2531529590375114
-0.8143788005095477,-1.2516108306505165
-0.8134811445171897,-1.2500691780473376
-0.8132442864341637,-1.2485280004354937
-0.8130023760504662,-1.2469872970238516
-0.8119407182589575,-1.2454470670226212
-0.8118206790401488,-1.2439073096433517
-0.8114962575622541,-1.2423680240989305
-0.8091748977596499,-1.2408292096035762
-0.8071433605513002,-1.2392908653728365
-0.8060873742125713,-1.237752990623585
-0.8054680654836134,-1.2362155845740166
-0.8014704524961807,-1.2346786464436448
-0.8004194959018682,-1.233142175453299
-0.8000043578373026,-1.231606170825119
-0.7982500442530971,-1.2300706317825516
-0.7980742721578161,-1.2285355575503487
-0.7976188088288259,-1.227000947354563
-0.7963949106579589,-1.2254668004225442
-0.7960508385555848,-1.2239331159829359
-0.7930393863390843,-1.2223998932656717
-0.7909936593653683,-1.2208671315019723
-0.7899544833134239,-1.2193348299243423
-0.7872913679483321,-1.2178029877665637
-0.7858869636481907,-1.2162716042636992
-0.7844854816492561,-1.2147406786520811
-0.7843693481605604,-1.2132102101693134
-0.7840344510417474,-1.211680198054265
-0.783265691880659,-1.2101506415470684
-0.7822042253058518,-1.2086215398891156
-0.7819875652634453,-1.2070928923230553
-0.7811403123967494,-1.205564698092788
-0.7804848460780479,-1.2040369564434648
-0.7796716190601718,-1.2025096666214814
-0.7795762905413167,-1.2009828278744774
-0.7792538609650124,-1.1994564394513327
-0.7790228909031905,-1.1979305006021619
-0.7777786382003085,-1.196405010578313
-0.7776059403297676,-1.1948799686323646
-0.7773336636736912,-1.1933553740181193
-0.7761418367350298,-1.1918312259906052
-0.7754341062558474,-1.19030752380607
-0.7697686587160725,-1.188784266721977
-0.7697386466128494,-1.187261453997003
-0.7691025806520628,-1.1857390848910359
-0.7688098790965484,-1.1842171586651695
-0.7659508848472564,-1.1826956745817017
-0.762844912707474,-1.181174631904132
-0.7621241619451269,-1.179654029897156
-0.7620986825323263,-1.1781338678266635
-0.7617258602303524,-1.1766141449597365
-0.7613478933446173,-1.1750948605646434
-0.7607822544035406,-1.1735760139108393
-0.757958703561001,-1.172057604268959
-0.7571245330364824,-1.1705396309108165
-0.7559377090158707,-1.1690220931094024
-0.7557181786954927,-1.1675049901388772
-0.7545743819376683,-1.1659883212745723
-0.7530830690099477,-1.1644720857929851
-0.7512170268399128,-1.1629562829717761
-0.7477579333041741,-1.1614409120897649
-0.7474947339561449,-1.159925972426929
-0.7472403439827483,-1.158411463264399
-0.7466193653392885,-1.1568973838844565
-0.746465420491037,-1.1553837335705315
-0.7461706356306725,-1.1538705116071986
-0.7457752601076736,-1.1523577172801738
-0.7455607677357029,-1.1508453498763114
-0.7444193454832482,-1.1493334086836025
-0.7437050678174595,-1.147821892991171
-0.7431130793531284,-1.1463108020892698
-0.7424428676300271,-1.1448001352692794
-0.7414233259513539,-1.143289891823704
-0.7410285223813734,-1.1417800710461679
-0.7402311314892963,-1.1402706722314142
-0.7364229978680585,-1.138761694675302
-0.7360734567574778,-1.1372531376748012
-0.7351372039294954,-1.1357450005279914
-0.7328355229099182,-1.1342372825340585
-0.7327867882936429,-1.1327299829932915
-0.7323301569740611,-1.1312231012070806
-0.7320328060580045,-1.1297166364779134
-0.7318644318843444,-1.1282105881093731
-0.731811969647633,-1.126704955406133
-0.7317076585842882,-1.1251997376739575
-0.7303247333228382,-1.1236949342196958
-0.7297660954358909,-1.1221905443512818
-0.7291675205951107,-1.1206865673777293
-0.7285058415108878,-1.1191830026091294
-0.7282748307815662,-1.1176798493566495
-0.7280983258994184,-1.116177106932528
-0.7278304400527116,-1.1146747746500725
-0.7274646863378758,-1.113172851823659
-0.7239484169752199,-1.1116713377687257
-0.7229094607404435,-1.1101702318017725
-0.722680356592977,-1.108669533240357
-0.722462330901092,-1.1071692414030936
-0.7215105609426495,-1.1056693556096475
-0.7187492080629958,-1.1041698751807358
-0.7187302255413076,-1.1026707994381229
-0.7164507133425178,-1.1011721277046167
-0.7153873869618701,-1.0996738593040674
-0.7145498201267179,-1.098175993561364
-0.7141449079579335,-1.096678529802434
-0.7138128351668074,-1.0951814673542368
-0.7135199661833186,-1.0936848055447634
-0.7118424959665623,-1.0921885437030332
-0.7118312527423888,-1.090692681159092
-0.7112769867506429,-1.0891972172440076
-0.7104737290404105,-1.0877021512898697
-0.7104560208976578,-1.0862074826297854
-0.7095130608374023,-1.0847132105978767
-0.7082709259060024,-1.0832193345292782
-0.707838815545754,-1.0817258537601344
-0.7078072971022503,-1.0802327676275985
-0.7069913002217499,-1.0787400754698269
-0.7041753957778343,-1.0772477766259791
-0.7025823915163891,-1.0757558704362133
-0.7000343410327198,-1.0742643562416858
-0.6991290242662298,-1.0727732333845468
-0.6980006037502263,-1.0712825012079388
-0.6964145500727899,-1.069792159055993
-0.6944443092909522,-1.0683022062738279
-0.6938527306404745,-1.066812642207546
-0.6927106527310323,-1.0653234662042315
-0.6908615283322618,-1.0638346776119476
-0.6898399170118463,-1.0623462757797357
-0.6898319913588011,-1.0608582600576089
-0.6893220399482363,-1.0593706297965537
-0.6888238021439811,-1.0578833843485251
-0.6881629469981335,-1.0563965230664445
-0.6866448900503163,-1.0549100453041986
-0.6860158526268008,-1.053423950416635
-0.685329405466677,-1.0519382377595603
-0.6840850383681352,-1.0504529066897381
-0.6820029258325834,-1.0489679565648866
-0.679669909001118,-1.0474833867436748
-0.6785979875377014,-1.0459991965857236
-0.6785464141495967,-1.0445153854515985
-0.6779749389819966,-1.0430319527028105
-0.6778330752311779,-1.0415488977018121
-0.6776328668677585,-1.0400662198119965
-0.6764657298846649,-1.0385839183976935
-0.6762154203535831,-1.0371019928241685
-0.6715734676856754,-1.0356204424576185
-0.670906933232448,-1.034139266665172
-0.6705371653468484,-1.032658464814884
-0.6682744077185723,-1.0311780362757346
-0.66624354526077,-1.029697980417629
-0.6651121987021167,-1.0282182966113909
-0.6642995967190779,-1.0267389842287638
-0.662528859418818,-1.0252600426424059
-0.6623188077881148,-1.0237814712258906
-0.6605881058544559,-1.0223032693537004
-0.6604515426606974,-1.0208254364012295
-0.6601800749139347,-1.0193479717447769
-0.6591807116608277,-1.0178708747615461
-0.6584651277144155,-1.0163941448296434
-0.6570978708377623,-1.0149177813280739
-0.655951503862333,-1.0134417836367406
-0.6555788887200982,-1.0119661511364428
-0.6550174524957504,-1.0104908832088706
-0.653846353487469,-1.0090159792366062
-0.6536200759267784,-1.0075414386031196
-0.6522802763211579,-1.0060672606927668
-0.6512983309345615,-1.0045934448907883
-0.6512870733220216,-1.003119990583305
-0.6509466645954777,-1.0016468971573185
-0.649551172469431,-1.0001741640007067
-0.64831315181159,-0.9987017905022222
-0.6463693468909056,-0.9972297760514903
-0.6459828510420803,-0.9957581200390084
-0.6458202177712682,-0.9942868218561396
-0.6455472613028045,-0.9928158808951142
-0.6451170008058772,-0.9913452965490268
-0.6437886458307912,-0.9898750682118329
-0.6431064665356852,-0.9884051952783472
-0.642500101132863,-0.9869356771442432
-0.6418430618927704,-0.9854665132060478
-0.6410974191311989,-0.9839977028611417
-0.6408067547220847,-0.9825292455077561
-0.6400812585709448,-0.9810611405449703
-0.6400771806389692,-0.9795933873727114
-0.6368332868467189,-0.9781259853917497
-0.6354813130853161,-0.9766589340036984
-0.6353982699704925,-0.9751922326110096
-0.6338103801565216,-0.9737258806169746
-0.6328757329006848,-0.9722598774257194
-0.6327925921483987,-0.970794222442205
-0.632217497031366,-0.9693289150722233
-0.6306084621783832,-0.9678639547223948
-0.630451080458771,-0.966399340800169
-0.6292666551648206,-0.9649350727138186
-0.6241688295919715,-0.963471149872442
-0.622359365140499,-0.9620075716859575
-0.6218848482834389,-0.9605443375651019
-0.621536562569564,-0.9590814469214293
-0.621005247413092,-0.9576188991673096
-0.6196980006916237,-0.956156693715924
-0.6188470601388347,-0.9546948299812665
-0.6180788807451651,-0.9532333073781376
-0.6151761493109451,-0.9517721253221467
-0.6151632683384823,-0.950311283229706
-0.6139392959150487,-0.9488507805180317
-0.612892923945522,-0.9473906166051393
-0.6126624374855775,-0.9459307909098449
-0.6117812301089255,-0.9444713028517593
-0.6110926301487587,-0.9430121518512888
-0.6099174749829358,-0.9415533373296323
-0.6094084024951559,-0.9400948587087783
-0.6082218352390615,-0.9386367154115058
-0.6066627854870047,-0.9371789068613792
-0.6055477339672651,-0.9357214324827468
-0.6051576338136339,-0.9342642917007411
-0.6039130272212229,-0.9328074839412743
-0.6032717768074425,-0.9313510086310375
-0.6031329720304651,-0.9298948651974994
-0.6014393872990252,-0.9284390530689024
-0.600685940188442,-0.926983571674262
-0.6005873648535577,-0.9255284204433654
-0.6003058488003845,-0.9240735988067674
-0.5992070674414934,-0.9226191061957907
-0.598554835408119,-0.9211649420425239
-0.5974047286483519,-0.9197111057798173
-0.5965184099114125,-0.9182575968412832
-0.594130850947651,-0.9168044146612935
-0.5939216328789777,-0.9153515586749768
-0.5927973937550084,-0.9138990283182182
-0.5926322590412239,-0.9124468230276561
-0.5921960702293434,-0.9109949422406802
-0.5866591405208059,-0.9095433853954304
-0.5859033455210632,-0.9080921519307954
-0.5854504006319553,-0.906641241286408
-0.5839920820199629,-0.9051906529026479
-0.5838677775936548,-0.9037403862206352
-0.5831064103577007,-0.9022904406822312
-0.582138099341802,-0.900840815730036
-0.5813006963950585,-0.8993915108073864
-0.5809350176267816,-0.8979425253583533
-0.5781620095013411,-0.8964938588277429
-0.5775261160072275,-0.8950455106610904
-0.576894279940407,-0.8935974803046616
-0.5759169611477074,-0.8921497672054499
-0.5740190093705009,-0.8907023708111736
-0.5731305763534581,-0.8892552905702769
-0.5699964938954667,-0.8878085259319244
-0.5698687137562657,-0.8863620763460014
-0.5697766657369714,-0.8849159412631122
-0.5691155066663214,-0.8834701201345783
-0.5681767102070171,-0.8820246124124342
-0.5679804168268398,-0.8805794175494299
-0.5674980279549042,-0.8791345349990258
-0.5673036187679753,-0.8776899642153919
-0.5670375626129118,-0.8762457046534053
-0.5658644980685571,-0.8748017557686509
-0.5655857416517575,-0.8733581170174165
-0.5653194897345121,-0.8719147878566926
-0.5639347397375968,-0.8704717677441713
-0.5621029835641731,-0.8690290561382426
-0.5612734603226835,-0.8675866524979949
-0.561064852089995,-0.8661445562832109
-0.561029154059101,-0.8647027669543681
-0.5580540640018415,-0.8632612839726359
-0.5575778960682122,-0.8618201067998736
-0.5575117161170087,-0.8603792348986297
-0.5554128408205204,-0.8589386677321387
-0.5531305648141187,-0.8574984047643206
-0.5518338274518895,-0.8560584454597799
-0.5508743562835365,-0.8546187892838017
-0.5501298375576348,-0.8531794357023512
-0.5458384092674012,-0.8517403841820723
-0.5458191255930224,-0.8503016341902854
-0.5443418719649793,-0.8488631851949857
-0.5438198126686987,-0.8474250366648421
-0.5420977459673131,-0.8459871880691949
-0.5419613961048472,-0.844549638878054
-0.5411118741124941,-0.8431123885620979
-0.5395494280591662,-0.8416754365926709
-0.539403744693751,-0.8402387824417838
-0.538947478878647,-0.8388024255821096
-0.538489266060268,-0.8373663654869823
-0.5350629783942483,-0.8359306016303971
-0.5341722935874957,-0.8344951334870065
-0.5341452457207498,-0.8330599605321198
-0.533521661728535,-0.8316250822417024
-0.5334254614000588,-0.830190498092372
-0.5313723209384629,-0.8287562075613977
-0.5300345455619986,-0.8273222101266993
-0.5278994448152953,-0.825888505266845
-0.5265259701180847,-0.8244550924610503
-0.5252403694331168,-0.8230219711891755
-0.5249960909016632,-0.8215891409317244
-0.524986084919062,-0.8201566011698431
-0.5238214270270849,-0.8187243513853177
-0.5218237740082212,-0.8172923910605736
-0.5218056091315484,-0.8158607196786742
-0.5215781892736232,-0.8144293367233166
-0.5214206791355852,-0.8129982416788335
-0.5196644697084212,-0.8115674340301893
-0.5183318454881373,-0.8101369132629801
-0.5157408316493025,-0.8087066788634298
-0.5140220408682763,-0.8072767303183928
-0.5139606349412099,-0.8058470671153466
-0.5109778076553685,-0.804417688742395
-0.510746427061834,-0.8029885946882651
-0.5097605955455655,-0.8015597844423039
-0.505092871477745,-0.8001312574944806
-0.5045406331751923,-0.7987030133353812
-0.5044612273357765,-0.797275051456209
-0.5044003767904073,-0.7958473713487826
-0.50427664389636,-0.7944199725055345
-0.5038173285193827,-0.7929928544195088
-0.5033525402279276,-0.7915660165843621
-0.5032925201253432,-0.7901394584943586
-0.5031913875609186,-0.7887131796443705
-0.5019169664428255,-0.7872871795298761
-0.5012161616793953,-0.7858614576469591
-0.49832972284326804,-0.784436013492305
-0.4972139150999355,-0.7830108465632027
-0.49710348916120817,-0.7815859563575397
-0.49692825421203085,-0.780161342373803
-0.4960851219371748,-0.7787370041110765
-0.4950973330753519,-0.7773129410690393
-0.4947301129018769,-0.7758891527479657
-0.4937269854976386,-0.7744656386487218
-0.4929933357601826,-0.7730423982727653
-0.49268192022528257,-0.7716194311221437
-0.4918295298386988,-0.7701967366994922
-0.49075154389231673,-0.7687743145080331
-0.49035703506056755,-0.7673521640515746
-0.4901241237701974,-0.7659302848345081
-0.4895860815119996,-0.7645086763618073
-0.48801088587552566,-0.7630873381390274
-0.48786073772428645,-0.7616662696723027
-0.48707024597871706,-0.7602454704683452
-0.48569199173847066,-0.7588249400344449
-0.48534973262992337,-0.7574046778784652
-0.4852295884562946,-0.7559846835088443
-0.48467596534495144,-0.7545649564345924
-0.48464827668460064,-0.7531454961652905
-0.4834064499426259,-0.751726302211089
-0.48295536902485037,-0.7503073740827072
-0.48270373947196854,-0.7488887112914291
-0.47934833852531306,-0.7474703133491059
-0.47727976339401607,-0.7460521797681509
-0.4753695174863672,-0.7446343100615405
-0.47461099044413585,-0.7432167037428126
-0.47423794199893665,-0.7417993603260638
-0.47137548006972624,-0.7403822793259489
-0.4708384638245558,-0.7389654602576801
-0.4695806877167177,-0.7375489026370234
-0.4695559179590174,-0.7361326059803011
-0.46940602116325114,-0.7347165698043862
-0.46904472282077525,-0.7333007936267038
-0.4681822579656502,-0.7318852769652281
-0.4679035897148534,-0.7304700193384824
-0.46705588358957817,-0.7290550202655364
-0.4665705113130589,-0.7276402792660067
-0.46628190292524424,-0.7262257958600529
-0.4662806407662075,-0.7248115695683778
-0.46517621660241776,-0.7233975999122264
-0.46349114133673963,-0.7219838864133837
-0.46197276517118596,-0.7205704285941731
-0.4615525567499368,-0.7191572259774561
-0.4614341054337208,-0.7177442780866307
-0.4592149775529577,-0.7163315844456284
-0.458252296341286,-0.7149191445789157
-0.45546886194238606,-0.7135069580114899
-0.4551793808127313,-0.7120950242688805
-0.4528206815067255,-0.7106833428771459
-0.45271743252592667,-0.7092719133628721
-0.45203783346975274,-0.7078607352531727
-0.4510280652184647,-0.7064498080756867
-0.4501521764041966,-0.7050391313585764
-0.4498564012483296,-0.7036287046305288
-0.4466351765389132,-0.7022185274207511
-0.4443376177672415,-0.7008085992589707
-0.444279170220101,-0.6993989196754348
-0.4440820885557154,-0.6979894882009073
-0.44304635814531973,-0.6965803043666688
-0.4428365245144295,-0.695171367704516
-0.4426287837744853,-0.6937626777467576
-0.4413262145347534,-0.692354234026216
-0.4406498703252632,-0.6909460360762242
-0.4406080408561195,-0.6895380834306247
-0.4379187713606611,-0.6881303756237702
-0.4371389843105109,-0.6867229121905193
-0.4363100080477063,-0.6853156926662366
-0.4357006119913092,-0.6839087165867921
-0.4335909629328757,-0.6825019834885592
-0.4334769813991547,-0.681095492908413
-0.43229555283187443,-0.6796892443837307
-0.4308050366196648,-0.678283237452388
-0.43024517667050144,-0.6768774716527598
-0.42991096488637204,-0.6754719465237177
-0.42960834033153183,-0.6740666616046295
-0.4294270064732202,-0.6726616164353572
-0.4281950150067516,-0.6712568105562572
-0.4281300566959335,-0.6698522435081777
-0.42795350674073795,-0.6684479148324572
-0.42611605954741705,-0.6670438240709247
-0.4259241931719889,-0.6656399707658968
-0.4254813377877362,-0.6642363544601788
-0.42479733793309005,-0.6628329746970605
-0.4241090356720367,-0.661429831020317
-0.4240906373697603,-0.6600269229742074
-0.4215870911294219,-0.6586242501034724
-0.42103102378415463,-0.6572218119533338
-0.4190710330054919,-0.6558196080694946
-0.4186575773746622,-0.6544176379981347
-0.4185007770395366,-0.6530159012859128
-0.41836126347409386,-0.6516143974799627
-0.41810670740298306,-0.6502131261278938
-0.4180322078461475,-0.6488120867777899
-0.4166555758126551,-0.647411278978207
-0.4163413983507427,-0.6460107022781721
-0.41356268698097465,-0.6446103562271827
-0.413226717810125,-0.6432102403752055
-0.41275847976880625,-0.6418103542726747
-0.4123002376015175,-0.6404106974704926
-0.4121203878701489,-0.6390112695200248
-0.41174095754841483,-0.6376120699731024
-0.4096097508893069,-0.6362130983820197
-0.4092006332023193,-0.6348143542995327
-0.4080138013772891,-0.6334158372788576
-0.4077278741912815,-0.6320175468736721
-0.40745256760928306,-0.6306194826381097
-0.40684240727360965,-0.6292216441267633
-0.4045487100550281,-0.6278240308946805
-0.4045325049322854,-0.6264266424973646
-0.40329166601405547,-0.6250294784907724
-0.40322772266158374,-0.6236325384313138
-0.4019414791046226,-0.6222358218758495
-0.40117809869462023,-0.6208393283816906
-0.40064684353375246,-0.6194430575065978
-0.3995000327808725,-0.6180470088087788
-0.39496091023372526,-0.61665118184689
-0.3946354307392428,-0.615255576180032
-0.39429465963056803,-0.6138601913677503
-0.39395982475538605,-0.612465026970034
-0.39323880915423415,-0.6110700825473145
-0.39321799516182726,-0.6096753576604641
-0.3931593416097893,-0.6082808518707961
-0.39297473215778705,-0.6068865647400616
-0.39224355974646835,-0.6054924958304505
-0.391275272190375,-0.6040986447045881
-0.3910443942340311,-0.6027050109255361
-0.390161858771437,-0.6013115940567914
-0.3897862437916551,-0.5999183936622825
-0.3895318887930824,-0.5985254093063717
-0.3894241885837491,-0.5971326405538512
-0.38735323479863887,-0.5957400869699438
-0.38719334343138695,-0.5943477481203011
-0.38706232816235,-0.5929556235710028
-0.38569636122438644,-0.591563712888555
-0.38462673344645903,-0.5901720156398892
-0.38388197305929395,-0.5887805313923618
-0.3837797460831004,-0.5873892597137519
-0.3837200170443128,-0.5859982001722615
-0.3833483000497917,-0.5846073523365143
-0.3832989421186495,-0.5832167157755533
-0.38251748011567915,-0.5818262900588408
-0.38249607040213,-0.5804360747562571
-0.3822250335121507,-0.5790460694380989
-0.38140460261744386,-0.5776562736750801
-0.38134452101627,-0.5762666870383277
-0.38033528101145125,-0.5748773090993836
-0.380220634899047,-0.5734881394302017
-0.378938288126143,-0.5720991776031471
-0.37889435297179075,-0.5707104231909959
-0.37651260918471413,-0.5693218757669337
-0.3732648179415,-0.5679335349045547
-0.37306445209662636,-0.5665454001778588
-0.3722776896008073,-0.5651574711612541
-0.3716054573133525,-0.5637697474295523
-0.3695944970818378,-0.56238222855797
-0.3694593251275071,-0.5609949141221272
-0.36935203080465406,-0.5596078036980452
-0.3692680312603911,-0.5582208968621465
-0.36548089221944396,-0.5568341931912534
-0.3651124897673527,-0.555447692262587
-0.36506448928068613,-0.5540613936537667
-0.36461329451088414,-0.5526752969428088
-0.36314823296349236,-0.5512894017081247
-0.3631388543347273,-0.5499037075285207
-0.36295183124560887,-0.5485182139831971
-0.36290732411414545,-0.547132920651746
-0.3626160262625387,-0.545747827114153
-0.3614552915267162,-0.5443629329507929
-0.3609117751367013,-0.5429782377424299
-0.360342987318425,-0.5415937410702174
-0.36028763830655997,-0.5402094425156959
-0.35752410234938287,-0.5388253416607937
-0.3572935003192292,-0.5374414380878227
-0.3561603323340238,-0.5360577313794809
-0.3553834135831562,-0.5346742211188488
-0.35519735917154566,-0.5332909068893898
-0.3548073419143646,-0.5319077882749486
-0.3534665166490701,-0.5305248648597509
-0.3534157515899145,-0.5291421362284017
-0.35325947704964394,-0.5277596019658838
-0.35320975113111847,-0.5263772616575583
-0.35257349451650166,-0.5249951148891623
-0.3507369660090485,-0.523613161246808
-0.34938606259959043,-0.5222314003169839
-0.34912039494610486,-0.5208498316865502
-0.34891935463152124,-0.5194684549427401
-0.3487160121506138,-0.5180872696731585
-0.3480939369631937,-0.5167062754657802
-0.34808463823313296,-0.5153254719089514
-0.3467714621492493,-0.513944858591385
-0.34465226730695153,-0.5125644351021619
-0.34259238051237423,-0.5111842010307303
-0.34241407899809617,-0.5098041559669034
-0.3423028493655211,-0.508424299500859
