container_id,prophet_avg_abs_acf_1_10,remaining_avg_abs_acf_1_10,prophet_avg_abs_pacf_1_10,remaining_avg_abs_pacf_1_10,prophet_lb_stat_lag_10,prophet_lb_p_lag_10,prophet_lb_reject_lag_10,prophet_lb_stat_lag_20,prophet_lb_p_lag_20,prophet_lb_reject_lag_20,prophet_lb_stat_lag_30,prophet_lb_p_lag_30,prophet_lb_reject_lag_30,remaining_lb_stat_lag_10,remaining_lb_p_lag_10,remaining_lb_reject_lag_10,remaining_lb_stat_lag_20,remaining_lb_p_lag_20,remaining_lb_reject_lag_20,remaining_lb_stat_lag_30,remaining_lb_p_lag_30,remaining_lb_reject_lag_30,prophet_dominant_freq,prophet_dominant_period_steps,prophet_total_power,prophet_peak_power,remaining_dominant_freq,remaining_dominant_period_steps,remaining_total_power,remaining_peak_power,acf_reduction,pacf_reduction
c_12517,0.21283181164721698,0.5049840602554841,0.1312994301229248,0.2419735861613169,124.26652942762213,6.876303600882671e-22,1.0,150.18621172734288,5.79022217937009e-22,1.0,266.4281575371421,9.930173622300033e-40,1.0,491.111439381131,3.4994365257585385e-99,1.0,796.9704731905383,6.221617707347206e-156,1.0,1125.8912671651885,1.2383880684300413e-217,1.0,0.01948051948051948,51.333333333333336,0.7275231961438788,0.1204846877761023,0.05844155844155845,17.11111111111111,3.5940332842993414,1.3812551181274344,-0.29215224860826716,-0.11067415603839209
c_12624,0.10927216476910631,0.21103636163429637,0.07765306084271313,0.13743608169489244,26.874931682338545,0.0027256372869304056,1.0,31.226708780308744,0.05226778166363873,0.0,38.956853956918486,0.12669822023530092,0.0,95.65688275301477,4.017667959868724e-16,1.0,140.16697068724596,4.70532755343904e-20,1.0,174.8836507558875,2.202130181366827e-22,1.0,0.06493506493506494,15.399999999999999,1.1156550196272865,0.07732696207982243,0.06493506493506494,15.399999999999999,2.9398962696957573,0.5747078182410732,-0.10176419686519006,-0.059783020852179306
c_12767,0.16985377093775775,0.23650521142376885,0.10364208929233584,0.13998614456033004,64.14261633244728,5.911216266129229e-10,1.0,75.91231825638275,1.9182043371103656e-08,1.0,93.68681377545259,1.7941484732250596e-08,1.0,117.4977780490616,1.6275549117966e-20,1.0,175.59041658132946,7.060878305756374e-27,1.0,204.8868693653476,6.009142878725477e-28,1.0,0.012987012987012988,77.0,2.4893599320262974,0.2847608505016779,0.05844155844155845,17.11111111111111,6.112039236207789,0.9395753704824645,-0.0666514404860111,-0.036344055267994196
c_12858,0.15242721289993286,0.2612644176088192,0.11594961666174894,0.13292744676054546,50.34271305128932,2.308344412718599e-07,1.0,56.79356904986417,2.2059281341705043e-05,1.0,80.30173025370598,1.7876452070994332e-06,1.0,146.85676558509616,1.6507462040585353e-26,1.0,175.83517776034105,6.3253845832835436e-27,1.0,184.9386960884754,3.125883818728672e-24,1.0,0.07142857142857144,13.999999999999998,0.8557215149733266,0.0656275287760042,0.05844155844155845,17.11111111111111,1.6184654428278171,0.263177572533422,-0.10883720470888633,-0.016977830098796526
c_1286,0.10580235768024848,0.288317892271098,0.13642559320444356,0.18800673178555055,30.691514228348705,0.0006596399135080131,1.0,60.30216988875976,6.394078381843329e-06,1.0,70.39720783206744,4.294419952828141e-05,1.0,171.78786050466204,1.1825973916064405e-31,1.0,229.78326722936742,1.3216466046184433e-37,1.0,269.87741940537495,2.1160675952792263e-40,1.0,0.03896103896103896,25.666666666666668,5.2178908727750075,0.6344642090135071,0.05844155844155845,17.11111111111111,12.860356146955192,2.2370369131471093,-0.18251553459084952,-0.051581138581106994
c_12971,0.10466800358586181,0.09622502992465033,0.0797429369091952,0.07099601900860601,23.421655880994688,0.00929274818754646,1.0,31.049595333399694,0.05453911172155988,0.0,40.85924592585998,0.08926606547393699,0.0,19.48371157513068,0.03453191683548671,1.0,35.14580780639846,0.019341320545097747,1.0,51.38877642455478,0.008857011588093655,1.0,0.07142857142857144,13.999999999999998,2.5748425249562397,0.3010937721147592,0.07142857142857144,13.999999999999998,3.4064435404033366,0.39376543027206345,0.00844297366121148,0.008746917900589193
c_12974,0.09691602287511754,0.1531101601098564,0.09048438656376552,0.10246064427649507,23.140108001768066,0.010241064820514179,1.0,33.304542234491485,0.031232593632684096,1.0,37.607577444862,0.16008717878660333,0.0,75.56450099429186,3.69392406728183e-12,1.0,87.49526975276338,2.025275469212927e-10,1.0,94.35149208270691,1.416789591472666e-08,1.0,0.013071895424836602,76.5,2.5973773695713556,0.24004679280096272,0.058823529411764705,17.0,4.911622940612507,0.43880909874896945,-0.05619413723473886,-0.011976257712729546
c_12993,0.11288623467177368,0.26124202426678345,0.10312678953129124,0.14531323023475257,44.99856875149119,2.1760205771363194e-06,1.0,54.363568547313285,5.108624667015055e-05,1.0,68.77405132932678,7.071304954741853e-05,1.0,131.35364438767024,2.472888241357043e-23,1.0,173.6721490778926,1.6711016095541883e-26,1.0,239.84445504804805,1.3677533169888319e-34,1.0,0.06493506493506494,15.399999999999999,1.7356264745581995,0.1283167369259726,0.07142857142857144,13.999999999999998,4.308037176951929,0.5201085838455644,-0.14835578959500978,-0.04218644070346132
c_12999,0.10271673495103754,0.3718447746555718,0.09878405698122653,0.19756674320999476,26.633403813019154,0.002975500241039059,1.0,32.185418685365754,0.04136220954835771,1.0,47.2945528132605,0.023284661980612822,1.0,257.7192318967869,1.2906876706558924e-49,1.0,407.74714046000776,5.044578981216058e-74,1.0,490.44338576354517,1.0975027623597048e-84,1.0,0.07189542483660132,13.909090909090908,0.9492586270941756,0.0704490147542794,0.058823529411764705,17.0,2.380412503388178,0.5215508725071639,-0.26912803970453425,-0.09878268622876824
c_13020,0.3714471099412503,0.24552041105601172,0.1537184990597771,0.14438622063937198,247.40603011636216,1.9051495767264078e-47,1.0,286.93332477077627,3.733702492635781e-49,1.0,290.5878256971671,1.8809054449054048e-44,1.0,149.07015561673967,5.78995411843657e-27,1.0,257.25511844599043,3.919571163746145e-43,1.0,309.7269077717705,3.187001831602504e-48,1.0,0.006493506493506494,154.0,1.374890826784692,0.22691040166020904,0.06493506493506494,15.399999999999999,3.6762862296580487,0.7879741415208521,0.12592669888523858,0.009332278420405127
c_13044,0.08636566868103197,0.1531942055029128,0.09527209735624366,0.09595200226453596,28.785772778509504,0.0013495044389005807,1.0,55.87913273495811,3.0312302673769807e-05,1.0,87.23413749615807,1.7137521207667362e-07,1.0,63.43193257342423,8.077712715326316e-10,1.0,68.80272332518007,2.8532564173078127e-07,1.0,90.58364605008302,5.3554135804291854e-08,1.0,0.10457516339869281,9.5625,3.8702389213410733,0.4048757896166403,0.006535947712418301,153.0,7.3559078775148885,0.7560991242783943,-0.06682853682188082,-0.0006799049082922975
c_13083,0.17556775393731044,0.2477450089490561,0.11817459412006288,0.1335256490724243,80.67432506596604,3.702686347194697e-13,1.0,140.44184390361903,4.1729062915715864e-20,1.0,153.91594864962482,1.3503498072539e-18,1.0,123.81683653822041,8.488120004220453e-22,1.0,144.5644496056543,6.863684027479821e-21,1.0,160.64403889377166,8.427733011285441e-20,1.0,0.006493506493506494,154.0,2.811322795582944,0.45689122340583255,0.006493506493506494,154.0,3.7176565302824423,0.8069257280219714,-0.07217725501174566,-0.015351054952361429
c_13166,0.22405216820899523,0.2704456580911977,0.12067494881223355,0.13888671097841995,97.15841384184424,2.015549299941487e-16,1.0,158.2288858373388,1.64911588518433e-23,1.0,175.03340127062935,2.0675714830145434e-22,1.0,188.68806280163102,3.6657358873554405e-35,1.0,324.0859146727461,9.488519074204419e-57,1.0,337.6058196111768,9.334456795950124e-54,1.0,0.006493506493506494,154.0,0.8102393538351841,0.15354014378862266,0.06493506493506494,15.399999999999999,2.9099364074183476,0.5143121771462952,-0.04639348988220246,-0.018211762166186404
c_13170,0.17239666822047642,0.2788588588970233,0.1305763205076667,0.1629034367091922,70.77270827169893,3.143998312064025e-11,1.0,85.47173500651711,4.538643063453507e-10,1.0,101.99805223087999,8.955833922597578e-10,1.0,170.1316373418901,2.6052720737378678e-31,1.0,189.1549207315696,1.551546332409174e-29,1.0,196.27967721834622,2.4538299502731495e-26,1.0,0.03246753246753247,30.799999999999997,0.7864254468949631,0.1107744950359599,0.06493506493506494,15.399999999999999,2.077327567205782,0.3291007277011882,-0.10646219067654686,-0.03232711620152548
