container_id,left_variant,right_variant,delta_day1_mae,delta_day1_rmse,delta_day1_mape,delta_peak_mae,delta_peak_rmse,delta_residual_mae_scaled,delta_residual_rmse_scaled,delta_residual_pearson_r,delta_residual_r2,delta_residual_std_ratio,delta_energy_recovery_ratio
c_12517,v2_volatility,v3_cpu_std,-0.005264748652892504,-0.00831767313289089,-0.04284506577006297,-0.01934963995530592,-0.019696391102437927,-0.00028458100826445065,-0.0004496039531292212,0.09581883485883193,0.019097985938637985,0.014687534676831995,0.0013241543141185078
c_12624,v2_volatility,v3_cpu_std,0.0014643420782994854,0.0024250661286078223,0.08498120593569425,-0.0027443496345466167,-0.0014260151923137787,0.0003137875882070276,0.0005196570275588092,0.025893880778235234,-0.012659317178109086,0.04999806644230284,0.012607931137099135
c_12767,v2_volatility,v3_cpu_std,0.0054910795491499576,0.010049301739211924,0.12161233915504788,0.011649204437465643,0.014277773254504522,0.0010982159098299887,0.0020098603478423405,-0.16780721816747218,-0.032111955995565156,0.009069836355576066,0.001711627069628142
c_12858,v2_volatility,v3_cpu_std,-4.1592501869691656e-05,0.003894561210541214,-0.06524108214231994,0.01136964904920501,0.013084712517434482,-5.545666915955649e-06,0.0005192748280721665,-0.059262385491343536,-0.018807305501198135,0.04097696356834104,0.00794819451070058
c_1286,v2_volatility,v3_cpu_std,0.0038265410173322634,0.0006445811825904757,0.34212323802135103,-0.025824464881390563,-0.022196325577848786,0.0009566352543330658,0.00016114529564759117,-0.02761716089233404,-0.0023064529953625845,0.02070925710608479,0.0024297541102585763
c_12971,v2_volatility,v3_cpu_std,-0.002665532860549491,-0.0012035236037704067,-0.0311205055932966,-0.014831563392363023,-0.007626652571813164,-0.000280582406373589,-0.00012668669513371533,0.03468658582153472,0.0018085385795731934,0.021925206831603292,0.0012739857156551628
c_12974,v2_volatility,v3_cpu_std,0.002628831736882553,0.0020527325771282356,0.07361539620300306,0.0020248154760338366,0.0019145650001211045,0.0005257663473765134,0.00041054651542565823,-0.03622405441337334,-0.005854479270199775,-0.011627998402597928,-0.0012631913350875093
c_12993,v2_volatility,v3_cpu_std,0.021792336778657884,0.028762015584819167,-0.23194876083479699,-0.2893483161460608,-0.22178955037763082,0.0003301869208887642,0.0004357881149214954,0.019836676972541517,-0.012436633097385963,0.04709257566229575,0.004588327614269958
c_12999,v2_volatility,v3_cpu_std,0.006954309689891858,0.003955613744138997,0.018999420824165725,0.05481725270753213,0.032856658744073286,0.0002483682032104334,0.00014127191943352768,-0.09613774895300832,-0.004212325793603533,-0.002382066272935364,5.25468164914774e-05
c_13020,v2_volatility,v3_cpu_std,0.013870791565482876,0.011283337309141661,0.07403047826838094,0.00204522697145193,0.00920517153227407,0.0010669839665756048,0.0008679490237801374,-0.018792601238395282,-0.025352353629658486,-0.007107602324964962,-0.0017309589807706378
