container_id,left_variant,right_variant,delta_day1_mae,delta_day1_rmse,delta_day1_mape,delta_peak_mae,delta_peak_rmse,delta_residual_mae_scaled,delta_residual_rmse_scaled,delta_residual_pearson_r,delta_residual_r2,delta_residual_std_ratio,delta_energy_recovery_ratio
c_11996,v0_baseline,v1_prophet,-0.009374330070333059,-0.008178091041956437,0.031410469614325365,0.08973711655198713,0.07277024408800647,-0.0004463966700158639,-0.0003894329067598429,-0.11169748380075656,0.009756660776335968,0.04709183729069582,0.00642787169885676
c_12060,v0_baseline,v1_prophet,-0.0007031703686637691,-0.000358193939822421,-3.0407712798812554,-0.0015453765983693968,-0.0007981797953606762,-0.0007031703686637691,-0.000358193939822421,0.01084490649219505,0.003085283233308367,0.003895012915972225,0.00019286922558210543
c_12158,v0_baseline,v1_prophet,-0.007674799933380605,-0.013598444393585929,0.049062766698548366,0.0025310934106079763,0.019648155890814145,-0.00018605575596073592,-0.0003296592580263255,0.006351131920928121,0.012871261058124972,0.027353176068173862,0.003497394625349074
c_12164,v0_baseline,v1_prophet,-0.0009681191383269505,0.0010289602265747266,-0.02213276215609916,-0.007310610705065779,0.0022854881916243297,-7.447070294822056e-05,7.915078665959863e-05,0.012548601234318129,-0.002153006288477144,0.025535373540603083,0.0029848708158723976
c_12174,v0_baseline,v1_prophet,-0.0058684419391694664,-0.005814831362113693,-0.11243610735278686,0.006437447254345807,-0.0014460415534192084,-0.0011736883878338822,-0.0011629662724227108,0.032595446474737,0.019265167190130716,0.05629389532606644,0.007792433024588166
c_12189,v0_baseline,v1_prophet,-0.0006409512497895231,0.001804463243609833,-0.03522752727142553,0.008393810068232588,0.008394851071550469,-4.689887193582917e-05,0.00013203389587389258,-0.15358513826674391,-0.007381138667349241,-0.0008925408294600395,0.00027037422358154204
c_12193,v0_baseline,v1_prophet,0.001248852805701972,0.0006313475375117061,0.056168350931351085,0.002781025274695703,0.002015379768382508,0.00037465584171059163,0.00018940426125352294,0.02240092188474558,-0.0031343834004338156,0.022153354197592186,0.002088270222947648
c_12231,v0_baseline,v1_prophet,0.13659117599944626,0.14026415469749853,1.9167679614497644,0.11376597391433485,0.1180209470804563,0.006026081294093266,0.006188124471948497,0.08460913169261186,-0.03958675129785205,0.044591379388617236,0.007054586444153202
c_12237,v0_baseline,v1_prophet,0.29097845706443337,0.35748253556149123,0.852183902730232,0.10438726522377184,0.13594905286438408,0.00519604387615058,0.006383616706455264,-0.42553113783879243,-0.07978510200619082,0.03201743884969668,0.0008454743011762318
c_12441,v0_baseline,v1_prophet,0.020859426598573982,0.00947114685282191,0.18001288661378112,0.03824992457440324,0.012624497943748203,0.0003284949070641516,0.00014915191894207536,0.08808671765979181,-0.007426783316756724,0.00679358698278941,0.0004969595970708918
c_12517,v0_baseline,v1_prophet,0.013940852838671747,0.012949210911532782,0.07040864342241893,0.02432374204677057,0.02099823922121291,0.0007535596129011682,0.0006999573465693437,-0.2736406610209291,-0.029552019127359497,0.006673567223600747,0.0004841135271366063
c_12624,v0_baseline,v1_prophet,-0.0011151518790736281,0.0009075639778327038,-0.059850044401825286,0.0002724237934066398,0.0014480979331629174,-0.00023896111694435979,0.0001944779952498532,0.042505002379757115,-0.0047146150718253566,0.03793238016205222,0.007440482011208312
c_12767,v0_baseline,v1_prophet,-0.0022796664443656134,0.001002838158148056,-0.058692829129562085,0.00872466664683702,0.010793707754087611,-0.00045593328887312545,0.00020056763162959457,0.059205205142460596,-0.003202938803344102,0.03441667292897006,0.005352399234530651
c_12858,v0_baseline,v1_prophet,-0.0036243642654198993,0.0005578544349721937,-0.21190401604715703,0.010960421229052941,0.012299942859441249,-0.00048324856872265093,7.438059132962999e-05,-0.0421113143537719,-0.002674873923000476,0.00023864488592937466,0.00038941672181155135
c_1286,v0_baseline,v1_prophet,-0.0026139730399942773,-0.0023909827295029995,-0.09355189144006815,-0.011135527752974772,-0.013184203082968082,-0.0006534932599985693,-0.0005977456823757499,0.12564922204499454,0.008569385079133629,0.021446461582645793,0.001514777171533656
c_12971,v0_baseline,v1_prophet,-0.0018756780527456884,-0.0015712797119353805,-0.06485465523561018,0.003415958647151829,-0.0001684991160750826,-0.00019743979502587217,-0.00016539786441421844,0.1262513836610289,0.002361821469548442,0.005464855610763923,0.0001187976187175097
c_12974,v0_baseline,v1_prophet,-0.0025604542842453393,-0.002559321085382704,-0.06988771455533538,-0.008243560506444814,-0.008603739909774255,-0.0005120908568490706,-0.0005118642170765242,0.060483731964205194,0.007308758627710965,0.02804597311118911,0.003413814461438954
c_12993,v0_baseline,v1_prophet,0.002809025835290413,0.004402033883091683,-0.16240406914570826,0.020793089526705444,0.055029388535526635,4.256099750439557e-05,6.66974830771383e-05,-0.12588283831321898,-0.0018930598530768616,0.003395816625582141,0.00010407905087647136
c_12999,v0_baseline,v1_prophet,0.001093361593232478,0.0027288976922339447,0.010801035815709348,0.01627136244981875,0.020433862774833944,3.9048628329728385e-05,9.746063186549803e-05,-0.07529480123706983,-0.002883004572757031,0.015024387933838299,0.0010043022495599804
c_13020,v0_baseline,v1_prophet,0.00867497847953358,0.011954465541392345,0.03248599437343991,0.039156819014593225,0.029889140123645852,0.0006673060368871941,0.0009195742724147776,-0.05275547364261466,-0.02692237844826506,0.038211221530559614,0.007845345349476309
c_13044,v0_baseline,v1_prophet,0.002377000865029344,0.0016451324206862017,0.2648595021638229,-0.0016209991223625764,-0.001255519584342002,0.000594250216257336,0.0004112831051715504,-0.04969681721504904,-0.004855821328412779,0.017019886946679563,0.0013716711555642356
c_13083,v0_baseline,v1_prophet,-0.013855948716713029,-0.012456917650799815,-0.19717394264657706,0.01962587940007765,0.019528091216514554,-0.0015395498574125588,-0.0013841019611999794,0.012114643427354355,0.02445422192170721,0.04475964198226677,0.006225888373461699
c_13166,v0_baseline,v1_prophet,-0.0012230464928415508,-0.002150469825324741,0.01597100075221114,-0.010083848413794727,-0.0039531388077267415,-5.824030918292339e-05,-0.00010240332501544602,-0.018932415803693314,0.0032541057699346787,0.024111438990672415,0.0012795221120820803
c_13170,v0_baseline,v1_prophet,0.03264868850483316,0.027505517324911466,0.12061304993959787,0.05167729280656186,0.05000894305935333,0.001053183500155902,0.0008872747524164976,-0.019885009447254326,-0.044261509596139614,0.018504894981913128,0.0014328737376847508
c_13229,v0_baseline,v1_prophet,-0.004915587021410817,-0.0069068518353772035,-0.03525795064341075,-0.011183248982615801,-0.011196798371754468,-0.0005783043554601075,-0.0008125708041620272,-0.0573286583205635,0.006101195292126382,0.010439135727660094,0.00038123228734844616
