container_id,left_variant,right_variant,delta_day1_mae,delta_day1_rmse,delta_day1_mape,delta_peak_mae,delta_peak_rmse,delta_residual_mae_scaled,delta_residual_rmse_scaled,delta_residual_pearson_r,delta_residual_r2,delta_residual_std_ratio,delta_energy_recovery_ratio
c_15179,v3_cpu_std,v4_full,-0.07761709653866644,-0.06954550253595881,-1.2140478407565531,0.0366215919157884,0.08356843463875929,-0.0031897436933698564,-0.0028580343507928208,0.12022887997670406,0.09192700856779701,-0.07134369572384416,-0.010507930196013156
c_15235,v3_cpu_std,v4_full,0.025897923743035456,0.026880436646796957,0.18624817039461838,-0.15749993189693767,-0.16653559242128235,0.0006640493267444994,0.0006892419653024909,0.11766973357617458,-0.03782447339794115,0.01901687778176192,0.0043905766437487125
c_15282,v3_cpu_std,v4_full,0.0006888093014367769,0.0008459310630008487,0.09327975545132716,-0.002891118199477183,0.0008888361612625628,0.00034440465071838844,0.0004229655315004244,-0.07100404136784913,-0.004195199598804988,-0.015759278473460092,-0.001049419467625761
c_15420,v3_cpu_std,v4_full,0.00970602731779957,0.009224008652654714,0.22778667311474265,-0.01329101954200107,-0.008003635069381954,0.0012941369757066279,0.001229867820353947,-0.1955177044338135,-0.010648802201408403,-0.010270787990277856,-0.0006079181865346458
c_15446,v3_cpu_std,v4_full,0.004579544266344798,-0.002041172902858601,62.80453375605475,0.004579544266344798,-0.002041172902858601,0.0009159088532689624,-0.000408234580571723,0.12100109807089014,0.008910406184404529,-0.0075821743757177665,-0.00036601031121395267
c_15486,v3_cpu_std,v4_full,0.0030399924810051715,-0.0020833752507278813,0.1839520358859872,-0.012052016390589282,-0.012111958859054583,0.0006079984962010232,-0.0004166750501455596,-0.00029979712611233333,0.0034785377359658476,-0.00201680264725412,-0.0003857237377708001
c_15527,v3_cpu_std,v4_full,-0.043646736462847,-0.06082297369376466,-0.07881484929883342,-0.1616897923493532,-0.16956380208488575,-0.0009386394938246667,-0.0013080209396508224,-0.024391861438020815,0.03324986018998888,-0.024797086861902427,-0.0013337230521119287
c_15555,v3_cpu_std,v4_full,-0.0015143109950106481,0.0030661278180958984,43.14633266488727,-0.02727580618846015,-0.02933024665745876,-0.0003028621990021074,0.0006132255636192019,-0.10159723298841633,-0.003454711019768575,-0.005640527008764211,-0.0003931204801719456
c_15570,v3_cpu_std,v4_full,-6.548468093114934e-06,-0.013499674848744703,0.27805878770966785,-0.10211749012460536,-0.12227313098206771,-2.6193872372168303e-07,-0.0005399869939497898,0.06126876560110007,0.03418475620674033,-0.1150508080844101,-0.03845557489538658
c_15604,v3_cpu_std,v4_full,-0.005361505535669275,-0.007134442515767114,-0.12344931686736871,-0.012563411894370713,-0.010533814352885695,-0.0017871685118897584,-0.0023781475052557788,0.17908071912542886,0.008474683726830579,-0.004967624512689689,-9.75020190784137e-05
c_15616,v3_cpu_std,v4_full,-0.05147951436155762,-0.06817869668657317,-0.35067590227047063,-0.07749212232260971,-0.08633485040657995,-0.0024514054457884585,-0.003246604604122544,0.5445826865083615,0.13648192418057925,0.0059668923078028124,0.0021097706147906858
c_15630,v3_cpu_std,v4_full,0.02748015210961441,0.02719568682935214,0.3622531700234024,-0.017061315024168078,-0.01844454890311442,0.0024981956463286104,0.002472335166304712,0.038833813052168265,-0.057728442245737144,-0.01743371319725518,-0.0003962811004222526
c_15640,v3_cpu_std,v4_full,0.17060488368010374,0.10726543763964358,5.7063174891822825,0.39679161622188985,0.3841453612151504,0.0034817323200021233,0.0021890905640743197,-0.38460728555984286,-0.032290347058675395,-0.02209171932295318,-0.001706636020119195
c_15642,v3_cpu_std,v4_full,0.002193049798736635,0.0018842979147971617,0.059907827578420836,-0.007001631644979023,-0.0025188390598056554,0.00031329282839094585,0.0002691854163996005,-0.023052609842035512,-0.006760096723633424,-0.022205049837158902,-0.0024842507248062856
c_15647,v3_cpu_std,v4_full,0.00018578270325120272,0.001398863049820509,-0.03352357794392091,-0.008192523289471731,0.013437683934212075,1.1259557772785866e-05,8.477957877700559e-05,-0.0007761520898993957,-0.0027456660189304483,-0.02482777341873762,-0.0020173784493867043
c_15794,v3_cpu_std,v4_full,0.004385565154801166,0.0041898369668789785,43.85565154801162,0.004385565154801166,0.0041898369668789785,0.0018795279234862135,0.0017956444143767073,-0.17142332405382216,-1.6989793865977276,-0.024499801989266712,-0.0021422976806849126
c_15856,v3_cpu_std,v4_full,0.0018547337198310254,0.0005001710291384631,0.1807221197295732,5.7536060294793856e-05,-0.00020063682094551005,0.0004121630488513328,0.00011114911758633439,0.08146512192501282,-0.0014098592262881127,-0.02482423877432487,-0.0020140552569813674
c_16008,v3_cpu_std,v4_full,-0.07193634761492262,-0.04887941053437039,-0.37395912941904896,-0.05553826384297622,-0.0478749592123755,-0.0018445217337159647,-0.0012533182188300684,-0.13414150525706714,0.028423972608932146,-0.004347448119899367,2.0682982905467293e-05
c_16048,v3_cpu_std,v4_full,-0.057995313138937465,-0.03846271875951768,-0.2212565384068199,-0.05620241721321495,-0.058141140680895376,-0.001567440895646935,-0.001039532939446433,0.08080757340893932,0.02158665941507998,-0.020708565845525558,-0.0009077662343407165
