container_id,series,ar_order,n_forecasts,forecast_pearson_r,forecast_mae,residual_avg_abs_acf_1_10,residual_lb_reject_lag_20
c_15856,prophet_z,5,100,0.14651379742279225,1.1155135155653904,0.08443844808202582,0.0
c_15856,remaining_corr_z,5,100,0.15699072685659618,1.1477895861195864,0.08432730708933894,0.0
c_16008,prophet_z,1,105,0.8518094814652661,0.6263134963091312,0.10321764083067797,0.0
c_16008,remaining_corr_z,1,105,0.7672232274372682,0.5838952955116449,0.1127217696621811,0.0
c_16008,prophet_z,2,104,0.8437955627023721,0.6257004552335471,0.09876826710124699,0.0
c_16008,remaining_corr_z,2,104,0.7580177605264264,0.5910415598494713,0.10721372132886635,0.0
c_16008,prophet_z,5,101,0.844528795887761,0.5339050809222265,0.06289844819892268,0.0
c_16008,remaining_corr_z,5,101,0.7728984991381194,0.5150172976823193,0.06510519238677233,0.0
c_16048,prophet_z,1,105,0.3449138412077048,0.7777726923273055,0.04596036648862388,0.0
c_16048,remaining_corr_z,1,105,0.3309171429976736,0.7687072919179984,0.029337996203696592,0.0
c_16048,prophet_z,2,104,0.31729963541868395,0.7792353046720812,0.03655690879915423,0.0
c_16048,remaining_corr_z,2,104,0.3060319281520003,0.7599909729781168,0.025430192253595447,0.0
c_16048,prophet_z,5,101,0.25827843168532977,0.8212834602745406,0.05001233472580746,0.0
c_16048,remaining_corr_z,5,101,0.24153484163962627,0.8011872638346658,0.04788525590153917,0.0
