ridge_pearson_r,ridge_r_squared,prophet_var,remaining_var,var_ratio_remaining_to_prophet,theoretical_min_var_ratio_if_orthogonal_error,container_id
0.27356997770802105,0.07484053270316714,1.3795818503059303,1.2766052831067456,0.925356681681229,0.9251594672968328,c_15527
-0.07998236660371683,0.006397178967531357,10.800324133400505,11.229595216248358,1.039746129611084,0.9936028210324687,c_15555
0.0518083812874349,0.002684108371624235,0.10415894280205211,0.10467543552828831,1.0049586978548521,0.9973158916283758,c_15570
0.03176605385010255,0.0010090821772076152,16.886468086149154,17.052497565852942,1.0098321021812708,0.9989909178227924,c_15604
-0.044252669299333955,0.001958298740116214,0.2134652550625469,0.2326101941502463,1.089686441393424,0.9980417012598838,c_15616
-0.25660658552909693,0.06584693973690174,0.812338365516983,1.0121316382801644,1.2459483403027878,0.9341530602630983,c_15630
0.1799901645141807,0.03239645932184183,1.5379430708752904,1.4882027013855563,0.9676578604034899,0.9676035406781581,c_15640
0.0220809064624318,0.0004875664302026624,1.439900245681772,1.4569929689874581,1.0118707690737236,0.9995124335697974,c_15642
0.13106207817850374,0.017177268336468227,0.6059428977724076,0.6150555690082219,1.0150388283604193,0.9828227316635317,c_15647
0.04011626354023867,0.0016093146004298826,0.0024648363746428755,0.010635630373092949,4.314943775784679,0.9983906853995701,c_15794
-0.07035463361895408,0.004949774471657264,1.9457649934345198,2.0219510780914534,1.0391548233800092,0.9950502255283428,c_15856
0.6299990754484489,0.3968988350659004,3.1885582939518033,2.1742982701905955,0.6819063883244347,0.6031011649340996,c_16008
0.24159872777359984,0.058369945261822,1.215459613892514,1.1478819264198572,0.9444015360936272,0.941630054738178,c_16048
