band,mae,rmse,r2,pearson_r_within_trajectory,std_ratio,container_id
13-24,0.11899450724201559,0.18955552434834005,-1.2711539471519946,-0.39145060436933377,0.5047249585690813,c_12174
25-48,0.09913565476801699,0.12936817441753365,-0.24104181176368922,0.11498124465324082,0.3132143417569742,c_12174
49-96,0.1177984776634406,0.15130601975994717,-0.2539213868120167,0.1332023485809338,0.33734618620388884,c_12174
1-4,0.032555788524126945,0.03438863050458001,-6.232294935595341,0.4867409005323087,2.8687663725719825,c_12189
5-12,0.0436641477318053,0.054588327078979426,-1.4618155629984737,-0.0071228500097916606,1.1893807747345793,c_12189
13-24,0.03711993980634151,0.04363702769915558,-1.7479834797875906,-0.16636147446386196,1.161483279757139,c_12189
25-48,0.03468398838814407,0.05103993652281934,-0.245292496465769,0.03881786882383385,0.4711791255304565,c_12189
49-96,0.04148114823185906,0.052922683477115116,-1.1487484548993563,0.12627688352693464,1.1842514836664002,c_12189
1-4,0.1407235198159098,0.14823992851211462,-0.6796845264417612,0.9144592154839402,0.8670048660766264,c_12193
5-12,0.13570811057523963,0.1569953225628231,-1.5933788947484464,-0.310151271754317,0.5574549419312943,c_12193
13-24,0.1421367095494638,0.18706195648669496,-0.8873551185590143,-0.06420941189929393,0.4173998094502455,c_12193
25-48,0.0857532131419821,0.12611634555280077,-0.11018415811163584,0.010449782451515535,0.31908054024192334,c_12193
49-96,0.11264920739001634,0.14567318211360897,-0.29071067814873075,-0.06591222024359432,0.46517260313045733,c_12193
1-4,0.26150665120666816,0.2835583160744137,-3.5261085948356454,0.8614749876448442,0.21437699859960607,c_12231
5-12,0.3560391957485992,0.3657769640883533,-13.23158476368124,0.5160130023326405,0.39797215070202796,c_12231
13-24,0.28028709610912955,0.3009133242533485,-2.612850365813334,0.8555117706024918,0.39702059601027284,c_12231
25-48,0.22430041313873952,0.2528650917777348,-6.555958266143115,-0.5690785235354668,0.39763431212005906,c_12231
49-96,0.3843558210393688,0.4043425721731096,-11.02821589542859,-0.07427139509977454,0.3900361578691299,c_12231
1-4,0.11951049310703588,0.13090342071238792,-149.3272214817878,0.963556328464366,5.959217133692871,c_12237
5-12,0.06859940524277038,0.08242416348070578,-2.450045471970977,-0.0723116748876548,0.9454227814529214,c_12237
13-24,0.0676183455089249,0.08474236312158365,-6.065064459586828,-0.4023405328308872,0.9124550534227072,c_12237
25-48,0.14506038975360896,0.21299291505606813,-1.0258122033703425,-0.12999667435520326,0.2131349708136298,c_12237
49-96,0.5133968133548402,0.5331589151507443,-11.676561157050983,0.3049192965741644,0.4286123179258619,c_12237
1-4,0.02545649193149071,0.02918731707362783,-21.464437217543566,-0.27116512099236256,1.8382076758786476,c_12441
5-12,0.09677473989425878,0.154946634281043,-0.9335110553511208,-0.3392077530388357,0.35793009613454657,c_12441
13-24,0.019648517385278466,0.025533026927085953,-13.171319479740314,0.5416853356849458,4.211110791859716,c_12441
25-48,0.0320963731116298,0.0378755249608954,-2.7693543991452123,0.25122633783526716,1.1574113089789224,c_12441
49-96,0.04762546573521833,0.06155000489141585,-1.1221998234370054,0.24386824190575018,1.1132608503595331,c_12441
1-4,0.10606743231682453,0.1070933736810011,-24.125291436134667,0.9092872768338541,1.4623622932102833,c_12517
5-12,0.04092753247008615,0.04308497136018944,-2.0281810990720928,-0.1258281887741903,1.2927500099802258,c_12517
13-24,0.058079757295409075,0.06349212737257923,-1.6333178757389906,0.6895257562021863,0.9731735313238389,c_12517
25-48,0.07939440720389503,0.09109871123230719,-7.456833102045202,-0.3806718284612052,0.9586158277054507,c_12517
49-96,0.06807447737981633,0.08981346645169888,-0.27944448139661504,0.3147489213836692,0.7585507901743671,c_12517
1-4,0.10601092767999029,0.13195837485544956,-6.770837975397525,0.12691480825809975,1.4579538141803783,c_12624
5-12,0.10973621979884002,0.13852152711662646,0.2050899260380631,0.8545393274710789,0.13232963976427542,c_12624
13-24,0.0761678855287251,0.0861589562742995,-0.5019608059746294,0.0032436824647502083,0.5411746359481104,c_12624
25-48,0.047120852757865976,0.06615258684389355,-0.012819213262384777,0.20933060579969204,0.44234290176549196,c_12624
49-96,0.08002007435545076,0.10242920148750605,-0.6628521461920664,0.01165644447521217,0.7991683915633763,c_12624
1-4,0.06130809626916535,0.0754811025310982,-1315.5732666804188,-0.7688862408827531,33.90785427389847,c_12767
5-12,0.04712061607501852,0.06380611279757986,0.4588234695336061,0.7417641346965747,0.4603432645264068,c_12767
13-24,0.15670089138106177,0.16943395331832717,-2.402450468593842,-0.11051159401204701,0.369598663682743,c_12767
25-48,0.11303724974316193,0.13937704892243447,-0.17261715007278733,0.2134228449597657,0.35567749189673425,c_12767
49-96,0.11205273473563,0.13794257457003908,-0.30530833937063506,0.09234099239678648,0.6279777006640814,c_12767
1-4,0.04817205136525977,0.05416261822105037,0.33823492956558776,0.6074467966099208,0.7648799842366302,c_12858
