container_id,band,band_range,sigma_actual,sigma_predicted,std_ratio,flagged_low_sigma,arm
c_11327,h49_72,49-72,0.05351722615557256,0.0548367016017437,1.0246551538813964,False,da_mse
c_11327,h73_96,73-96,0.10148910277509603,0.05971558019518852,0.588394010414307,False,da_mse
c_11461,h01_12,1-12,0.05180590733229026,0.0825660303235054,1.593757055424499,False,da_mse
c_11461,h13_24,13-24,0.06536050858608773,0.03115212544798851,0.4766199976390541,False,da_mse
c_11461,h25_48,25-48,0.02840711214093475,0.02305595576763153,0.8116261749256735,False,da_mse
c_11461,h49_72,49-72,0.043561012216059236,0.0274759903550148,0.6307472888539877,False,da_mse
c_11461,h73_96,73-96,0.04589918321677984,0.05335352197289467,1.1624067844717043,False,da_mse
c_11735,h01_12,1-12,0.01698443393859916,0.04412195831537247,2.5977879789740905,False,da_mse
c_11735,h13_24,13-24,0.012686488600766615,0.041991621255874634,3.3099482904463557,False,da_mse
c_11735,h25_48,25-48,0.027999380723589824,0.027291566133499146,0.9747203483863364,False,da_mse
c_11735,h49_72,49-72,0.17336848138093472,0.038329172879457474,0.221085012536036,False,da_mse
c_11735,h73_96,73-96,0.014907387063832198,0.057765018194913864,3.8749257631514387,False,da_mse
c_11752,h01_12,1-12,0.1347639691033659,0.11153428256511688,0.8276268746549642,False,da_mse
c_11752,h13_24,13-24,0.04238259008086101,0.07884550094604492,1.8603275730817053,False,da_mse
c_11752,h25_48,25-48,0.13797095816705351,0.03788091987371445,0.2745571994060424,False,da_mse
c_11752,h49_72,49-72,0.06506292656067304,0.04136065021157265,0.6357022716001356,False,da_mse
c_11752,h73_96,73-96,0.11996063209067243,0.06372103840112686,0.5311829163501174,False,da_mse
c_1181,h01_12,1-12,0.037755973538323044,0.06596948951482773,1.7472596607227573,False,da_mse
c_1181,h13_24,13-24,0.08170475259964514,0.046440184116363525,0.5683902421676903,False,da_mse
c_1181,h25_48,25-48,0.14673949967229633,0.030086401849985123,0.20503274113088232,False,da_mse
c_1181,h49_72,49-72,0.07262845983628909,0.04161512106657028,0.5729864182770007,False,da_mse
c_1181,h73_96,73-96,0.14273531685228033,0.05680278688669205,0.39795888039032695,False,da_mse
c_1186,h01_12,1-12,0.05817123830183784,0.04153595492243767,0.714029065479347,False,da_mse
c_1186,h13_24,13-24,0.06007854387795334,0.05497327446937561,0.9150234163639379,False,da_mse
c_1186,h25_48,25-48,0.051030857266335106,0.02601732686161995,0.509835191006746,False,da_mse
c_1186,h49_72,49-72,0.05540420935705132,0.037141527980566025,0.6703737570047826,False,da_mse
c_1186,h73_96,73-96,0.05451508767149702,0.0617205835878849,1.1321743433635758,False,da_mse
c_11996,h01_12,1-12,0.053896250356200395,0.05624617263674736,1.043600849131736,False,da_mse
c_11996,h13_24,13-24,0.044745058021890965,0.05743680149316788,1.2836457037348714,False,da_mse
c_11996,h25_48,25-48,0.0767448361314966,0.02667686715722084,0.347604718466165,False,da_mse
c_11996,h49_72,49-72,0.07472298534325209,0.04000799357891083,0.535417494297473,False,da_mse
c_11996,h73_96,73-96,0.09806290566778395,0.057165034115314484,0.582942487029472,False,da_mse
c_12060,h01_12,1-12,0.3056080775300124,0.11748988926410675,0.38444628235511413,False,da_mse
c_12060,h13_24,13-24,0.1806288328617447,0.07364679872989655,0.4077244898452431,False,da_mse
c_12060,h25_48,25-48,0.16604432626524307,0.03814935311675072,0.22975402999202788,False,da_mse
c_12060,h49_72,49-72,0.3326965611822364,0.05291466414928436,0.15904782412313562,False,da_mse
c_12060,h73_96,73-96,0.09674215745089065,0.059256523847579956,0.6125201815729655,False,da_mse
c_12158,h01_12,1-12,0.05227958402838748,0.035620249807834625,0.6813414924742527,False,da_mse
c_12158,h13_24,13-24,0.043527599503747544,0.03920506313443184,0.9006943544188888,False,da_mse
c_12158,h25_48,25-48,0.06730942693030897,0.033613573759794235,0.4993887972719951,False,da_mse
c_12158,h49_72,49-72,0.06574710310240842,0.038432009518146515,0.5845430095723668,False,da_mse
c_12158,h73_96,73-96,0.035708371629386844,0.04828290641307831,1.3521452872228714,False,da_mse
c_12164,h01_12,1-12,0.06312637555938747,0.048518985509872437,0.7686008436240281,False,da_mse
c_12164,h13_24,13-24,0.060390240439809846,0.03562485799193382,0.5899108487147132,False,da_mse
c_12164,h25_48,25-48,0.04665178823891044,0.029790518805384636,0.6385718517974736,False,da_mse
c_12164,h49_72,49-72,0.09409011016636824,0.050799936056137085,0.539907286390819,False,da_mse
c_12164,h73_96,73-96,0.07322900221606173,0.06088285893201828,0.8314036391262546,False,da_mse
c_12174,h01_12,1-12,0.11441651019345146,0.06089293584227562,0.5322041000841571,False,da_mse
c_12174,h13_24,13-24,0.12578045437107035,0.06348453462123871,0.5047249585690813,False,da_mse
c_12174,h25_48,25-48,0.116127277064546,0.036372728645801544,0.3132143417569742,False,da_mse
c_12174,h49_72,49-72,0.13093239661554174,0.03238287940621376,0.24732518645709947,False,da_mse
c_12174,h73_96,73-96,0.13691390753041752,0.04349193722009659,0.3176590165643632,False,da_mse
c_12189,h01_12,1-12,0.030520135420430416,0.043191466480493546,1.4151793851996095,False,da_mse
c_12189,h13_24,13-24,0.026323770908215798,0.03057461977005005,1.161483279757139,False,da_mse
c_12189,h25_48,25-48,0.04573771246917691,0.021550655364990234,0.4711791255304565,False,da_mse
c_12189,h49_72,49-72,0.0361779140212347,0.036810144782066345,1.0174756001813856,False,da_mse
c_12189,h73_96,73-96,0.030430645943546414,0.04523097723722458,1.486362705580916,False,da_mse
c_12193,h01_12,1-12,0.10416717121785303,0.07305093109607697,0.7012855417115992,False,da_mse
c_12193,h13_24,13-24,0.13616285868996217,0.056834351271390915,0.4173998094502455,False,da_mse
c_12193,h25_48,25-48,0.11969440904582641,0.038192156702280045,0.31908054024192334,False,da_mse
c_12193,h49_72,49-72,0.09631418126365811,0.049530040472745895,0.5142549084974145,False,da_mse
c_12193,h73_96,73-96,0.1506756355106616,0.05065891891717911,0.3362117488039037,False,da_mse
c_12231,h01_12,1-12,0.12550662153613812,0.03864728659391403,0.3079302599407953,False,da_mse
c_12231,h13_24,13-24,0.1583129461761609,0.06285350024700165,0.39702059601027284,False,da_mse
c_12231,h25_48,25-48,0.09199073810895649,0.036578673869371414,0.39763431212005906,False,da_mse
c_12231,h49_72,49-72,0.12297879380351531,0.04310733452439308,0.35052656796476783,False,da_mse
c_12231,h73_96,73-96,0.03206323504736178,0.04457249864935875,1.3901435268000588,False,da_mse
c_12237,h01_12,1-12,0.037097361828239424,0.09985563158988953,2.6917178653355607,False,da_mse
c_12237,h13_24,13-24,0.031881776010159346,0.02909068763256073,0.9124550534227072,False,da_mse
c_12237,h25_48,25-48,0.149646156153801,0.031894829124212265,0.2131349708136298,False,da_mse
c_12237,h49_72,49-72,0.12633225072858292,0.05071331188082695,0.40142807231212385,False,da_mse
c_12237,h73_96,73-96,0.16895305493348103,0.0750078335404396,0.44395665748672697,False,da_mse
c_12441,h01_12,1-12,0.09181937795973104,0.05165638029575348,0.5625869118652521,False,da_mse
c_12441,h13_24,13-24,0.006782614887088302,0.02856234274804592,4.211110791859716,False,da_mse
c_12441,h25_48,25-48,0.019508558254712215,0.02257942594587803,1.1574113089789224,False,da_mse
c_12441,h49_72,49-72,0.03456813403319583,0.03788483142852783,1.0959466713519155,False,da_mse
c_12441,h73_96,73-96,0.04647823513913884,0.05229714885354042,1.1251965290201291,False,da_mse
c_12517,h01_12,1-12,0.03178640015889453,0.044290099292993546,1.3933663161476373,False,da_mse
c_12517,h13_24,13-24,0.03912625086816489,0.03807663172483444,0.9731735313238389,False,da_mse
c_12517,h25_48,25-48,0.03132624593871743,0.030029835179448128,0.9586158277054507,False,da_mse
c_12517,h49_72,49-72,0.07529638061324687,0.049998778849840164,0.6640263242751923,False,da_mse
c_12517,h73_96,73-96,0.08170158084508886,0.06755202263593674,0.8268141440741454,False,da_mse
c_12624,h01_12,1-12,0.13244050344835995,0.08405355364084244,0.6346514204668202,False,da_mse
c_12624,h13_24,13-24,0.07030255832879642,0.038045961409807205,0.5411746359481104,False,da_mse
c_12624,h25_48,25-48,0.06573260834398349,0.02907635271549225,0.44234290176549196,False,da_mse
c_12624,h49_72,49-72,0.09655765995127204,0.044533416628837585,0.4612106036052597,False,da_mse
c_12624,h73_96,73-96,0.05710020112297015,0.07785996049642563,1.3635671847941055,False,da_mse
c_12767,h01_12,1-12,0.0903600853951418,0.08106505125761032,0.8971334068921627,False,da_mse
c_12767,h13_24,13-24,0.09185536734215399,0.03394962102174759,0.369598663682743,False,da_mse
c_12767,h25_48,25-48,0.1287102530020357,0.04577933996915817,0.35567749189673425,False,da_mse
c_12767,h49_72,49-72,0.13330466591332243,0.055996693670749664,0.42006551899061,False,da_mse
c_12767,h73_96,73-96,0.10020772052146783,0.07299946248531342,0.7284814194498567,False,da_mse
c_12858,h01_12,1-12,0.05008186793866112,0.05365310236811638,1.0713079319211736,False,da_mse
c_12858,h13_24,13-24,0.026325454134124928,0.04282834380865097,1.6268795816568202,False,da_mse
c_12858,h25_48,25-48,0.07657345742940015,0.033803604543209076,0.441453287836397,False,da_mse
c_12858,h49_72,49-72,0.04852979435166809,0.045493803918361664,0.937440690325075,False,da_mse
c_12858,h73_96,73-96,0.03589614254429503,0.0580219030380249,1.6163826786242332,False,da_mse
c_1286,h01_12,1-12,0.07821681080233693,0.05926504731178284,0.7577021704650241,False,da_mse
c_1286,h13_24,13-24,0.13894961752205573,0.021118050441145897,0.15198350897075186,False,da_mse
c_1286,h25_48,25-48,0.12287743888132457,0.045602694153785706,0.37112341019598344,False,da_mse
c_1286,h49_72,49-72,0.09144950605664146,0.05779845640063286,0.6320259003349236,False,da_mse
c_1286,h73_96,73-96,0.2039986591742881,0.065897136926651,0.32302730416650033,False,da_mse
c_12971,h01_12,1-12,0.16021632284270784,0.03372650220990181,0.21050603091804046,False,da_mse
c_12971,h13_24,13-24,0.055404314492848494,0.03911423310637474,0.7059781077414746,False,da_mse
c_12971,h25_48,25-48,0.11734387805750518,0.03793402388691902,0.3232722875268294,False,da_mse
c_12971,h49_72,49-72,0.1842359553278227,0.056268151849508286,0.30541352120647025,False,da_mse
c_12971,h73_96,73-96,0.10785434175308276,0.06498675048351288,0.6025418117361547,False,da_mse
c_12974,h01_12,1-12,0.0948265132131087,0.021274186670780182,0.22434850707807386,False,da_mse
c_12974,h13_24,13-24,0.1831517757766328,0.04040903598070145,0.22063141790109242,False,da_mse
c_12974,h25_48,25-48,0.12308607638897295,0.034817956387996674,0.2828748580624668,False,da_mse
c_12974,h49_72,49-72,0.097911807397513,0.02542913518846035,0.25971469493173976,False,da_mse
c_12974,h73_96,73-96,0.14868980305925686,0.027055708691477776,0.1819607540988897,False,da_mse
c_12993,h01_12,1-12,0.06481516561273516,0.049554452300071716,0.7645502689317366,False,da_mse
c_12993,h13_24,13-24,0.07650450306696645,0.05675157532095909,0.7418069923450508,False,da_mse
c_12993,h25_48,25-48,0.07142690293594102,0.04156665503978729,0.5819467641914449,False,da_mse
c_12993,h49_72,49-72,0.08129278465824451,0.0388084277510643,0.4773908030610002,False,da_mse
c_12993,h73_96,73-96,0.08042480602040283,0.05704270675778389,0.7092675702980598,False,da_mse
c_12999,h01_12,1-12,0.0732086457513276,0.04455188661813736,0.6085604529479968,False,da_mse
c_12999,h13_24,13-24,0.08327340166110882,0.031711239367723465,0.38080874246948854,False,da_mse
c_12999,h25_48,25-48,0.05954367511458081,0.0270418468862772,0.4541514583075391,False,da_mse
c_12999,h49_72,49-72,0.06804148288757078,0.05698749050498009,0.8375403957486361,False,da_mse
c_12999,h73_96,73-96,0.06831264174277293,0.06923381984233856,1.013484738345126,False,da_mse
c_13020,h01_12,1-12,0.08666013037625324,0.107601098716259,1.241644782313229,False,da_mse
c_13020,h13_24,13-24,0.06412385909103681,0.031140755861997604,0.4856344627946829,False,da_mse
c_13020,h25_48,25-48,0.06738288674346105,0.03464597836136818,0.5141658369916942,False,da_mse
c_13020,h49_72,49-72,0.062159737065813514,0.03890256956219673,0.6258483609898068,False,da_mse
c_13020,h73_96,73-96,0.0954780953146278,0.0658579021692276,0.6897697524464315,False,da_mse
c_13044,h01_12,1-12,0.14945810610911905,0.03825138881802559,0.2559338520595084,False,da_mse
c_13044,h13_24,13-24,0.17923595493158975,0.04316101223230362,0.24080554735112822,False,da_mse
c_13044,h25_48,25-48,0.18798621365257195,0.03700782731175423,0.19686458167698673,False,da_mse
c_13044,h49_72,49-72,0.12981081114573573,0.022684406489133835,0.17474974764364234,False,da_mse
c_13044,h73_96,73-96,0.1707617443872753,0.029059382155537605,0.1701750134950193,False,da_mse
c_13083,h01_12,1-12,0.15741790081388374,0.04199769347906113,0.26679109086021474,False,da_mse
c_13083,h13_24,13-24,0.10690642135831874,0.05962560325860977,0.5577364062983866,False,da_mse
c_13083,h25_48,25-48,0.12917491113916957,0.03689802438020706,0.2856438921057521,False,da_mse
c_13083,h49_72,49-72,0.09472983834626171,0.03796043619513512,0.40072311805684757,False,da_mse
c_13083,h73_96,73-96,0.08166208163620962,0.04596709460020065,0.5628939855461446,False,da_mse
c_13166,h01_12,1-12,0.05629511465348329,0.06500568240880966,1.1547304381373598,False,da_mse
c_13166,h13_24,13-24,0.03878140035338632,0.03854081779718399,0.9937964448418551,False,da_mse
c_13166,h25_48,25-48,0.04659666280828593,0.03151458129286766,0.6763270026982203,False,da_mse
c_13166,h49_72,49-72,0.08035534146778028,0.03267251327633858,0.40660039120658986,False,da_mse
c_13166,h73_96,73-96,0.0731674375051148,0.046037543565034866,0.6292080894840221,False,da_mse
c_13170,h01_12,1-12,0.08480965655104886,0.04561176896095276,0.537813390784079,False,da_mse
c_13170,h13_24,13-24,0.05397929536100427,0.04431257024407387,0.8209179083891147,False,da_mse
c_13170,h25_48,25-48,0.06869091350601844,0.03659563511610031,0.5327580206499064,False,da_mse
c_13170,h49_72,49-72,0.06286287091064553,0.0352390818297863,0.5605706726292503,False,da_mse
c_13170,h73_96,73-96,0.03522498188618933,0.04271895810961723,1.2127460632241251,False,da_mse
c_13229,h01_12,1-12,0.15420586995333782,0.0776977688074112,0.5038574007002605,False,da_mse
c_13229,h13_24,13-24,0.12797939199607605,0.06367667019367218,0.4975540921121469,False,da_mse
c_13229,h25_48,25-48,0.08595952629983619,0.03273953124880791,0.38087147123878806,False,da_mse
c_13229,h49_72,49-72,0.43892002419291287,0.034641966223716736,0.07892546321489083,False,da_mse
c_13229,h73_96,73-96,0.11788655545908738,0.05553214251995087,0.4710642558321533,False,da_mse
c_13269,h01_12,1-12,0.243334001998128,0.07583354413509369,0.3116438455472289,False,da_mse
c_13269,h13_24,13-24,0.11726686593631526,0.040249042212963104,0.3432260416580193,False,da_mse
c_13269,h25_48,25-48,0.17647358094396678,0.03619232401251793,0.20508635807650766,False,da_mse
c_13269,h49_72,49-72,0.12376738744623841,0.07408024370670319,0.5985441337596454,False,da_mse
c_13269,h73_96,73-96,0.17616812395837234,0.06959459185600281,0.39504644933636046,False,da_mse
c_13308,h01_12,1-12,0.0010843330177210246,0.0467953234910965,43.15585961723055,False,da_mse
c_13308,h13_24,13-24,0.0008791741673785739,0.04331415519118309,49.266865199568514,False,da_mse
c_13308,h25_48,25-48,0.001671194976157832,0.028618352487683296,17.124484513158627,False,da_mse
c_13308,h49_72,49-72,0.006010820178215061,0.03631529584527016,6.041654012024386,False,da_mse
c_13308,h73_96,73-96,0.0019499702498969925,0.046257924288511276,23.72237437517565,False,da_mse
c_13389,h01_12,1-12,0.09988355514666614,0.05052340403199196,0.5058230452230584,False,da_mse
c_13389,h13_24,13-24,0.12762195290866604,0.04654419794678688,0.3647036962370942,False,da_mse
c_13389,h25_48,25-48,0.07603072733709615,0.0262589268386364,0.34537255867897515,False,da_mse
c_13389,h49_72,49-72,0.02210724201467542,0.02893717773258686,1.3089456257536574,False,da_mse
c_13389,h73_96,73-96,0.057785679499765735,0.03990861400961876,0.69063156053708,False,da_mse
c_13403,h01_12,1-12,0.024045157737471685,0.07496912777423859,3.1178472020338464,False,da_mse
c_13403,h13_24,13-24,0.09253194366189835,0.05776587128639221,0.6242803187779392,False,da_mse
c_13403,h25_48,25-48,0.0763981416171725,0.027392253279685974,0.3585460680044715,False,da_mse
c_13403,h49_72,49-72,0.03353810314832428,0.03544946759939194,1.0569908334593203,False,da_mse
c_13403,h73_96,73-96,0.06283427835994383,0.052765630185604095,0.8397586725407769,False,da_mse
c_13441,h01_12,1-12,0.018891612861400474,0.05813903361558914,3.0775050305196214,False,da_mse
c_13441,h13_24,13-24,0.06473735853564731,0.029548075050115585,0.4564300385201086,False,da_mse
c_13441,h25_48,25-48,0.05570331255320268,0.019764365628361702,0.3548149063753542,False,da_mse
c_13441,h49_72,49-72,0.035117683904010495,0.036425333470106125,1.037236213232909,False,da_mse
c_13441,h73_96,73-96,0.06595605265690421,0.06433430314064026,0.9754116650264062,False,da_mse
c_13607,h01_12,1-12,0.10997819953683163,0.04280960187315941,0.3892553438176854,False,da_mse
c_13607,h13_24,13-24,0.0988806095480788,0.05051202327013016,0.5108385102093213,False,da_mse
c_13607,h25_48,25-48,0.06766139868872875,0.02747638151049614,0.40608651377278193,False,da_mse
c_13607,h49_72,49-72,0.4607508543340293,0.027594387531280518,0.05989004094450466,False,da_mse
c_13607,h73_96,73-96,0.036076890983348,0.04317867383360863,1.1968512988976405,False,da_mse
c_13615,h01_12,1-12,0.05271041221038608,0.03466349467635155,0.6576213924868802,False,da_mse
c_13615,h13_24,13-24,0.027815482356496113,0.05646998807787895,2.030163897721902,False,da_mse
c_13615,h25_48,25-48,0.07956656414373109,0.03337901458144188,0.41951056880054755,False,da_mse
c_13615,h49_72,49-72,0.01698097379006691,0.03385346010327339,1.99361123347803,False,da_mse
c_13615,h73_96,73-96,0.01699580904368752,0.039670251309871674,2.3341196178363606,False,da_mse
c_13658,h01_12,1-12,0.09678033042663026,0.07436931878328323,0.7684342309583563,False,da_mse
c_13658,h13_24,13-24,0.10004633770618261,0.040505509823560715,0.4048674919267692,False,da_mse
c_13658,h25_48,25-48,0.13074692255145393,0.050571005791425705,0.3867854386517134,False,da_mse
c_13658,h49_72,49-72,0.7709513763333288,0.043593861162662506,0.05654553905850251,False,da_mse
c_13658,h73_96,73-96,0.08738762054947738,0.06297744065523148,0.7206677588798144,False,da_mse
c_13690,h01_12,1-12,0.04112453391721241,0.04814424738287926,1.1706940552760599,False,da_mse
c_13690,h13_24,13-24,0.033245492557616114,0.04557609185576439,1.3708953710575569,False,da_mse
c_13690,h25_48,25-48,0.020471274258686036,0.026141159236431122,1.276967857794164,False,da_mse
c_13690,h49_72,49-72,0.019372443544073206,0.03865203261375427,1.995206878565376,False,da_mse
c_13690,h73_96,73-96,0.09099507326592197,0.055779024958610535,0.6129895054384226,False,da_mse
c_1379,h01_12,1-12,0.04023198643739591,0.07378126680850983,1.833895696980292,False,da_mse
c_1379,h13_24,13-24,0.13247915402146646,0.020910719409585,0.1578415831836962,False,da_mse
c_1379,h25_48,25-48,0.06239535259636748,0.022513704374432564,0.360823417732289,False,da_mse
c_1379,h49_72,49-72,0.06334730321152784,0.05377602577209473,0.8489078941928604,False,da_mse
c_1379,h73_96,73-96,0.09017004363475019,0.0535375215113163,0.5937395542158054,False,da_mse
c_1387,h01_12,1-12,0.012288984857202681,0.021875295788049698,1.7800734594630407,False,da_mse
c_1387,h13_24,13-24,0.007366970784721174,0.012424267828464508,1.6864825708596514,False,da_mse
c_1387,h25_48,25-48,0.021613176874830515,0.01588200218975544,0.7348296033356726,False,da_mse
c_1387,h49_72,49-72,0.01603869097620829,0.024829907342791557,1.5481255533649294,False,da_mse
c_1387,h73_96,73-96,0.019098576804651678,0.026512939482927322,1.3882154546965924,False,da_mse
c_13873,h01_12,1-12,0.054195069221635216,0.06812649965286255,1.2570608476253364,False,da_mse
c_13873,h13_24,13-24,0.22796243669984445,0.032151754945516586,0.14103970553644518,False,da_mse
c_13873,h25_48,25-48,0.19178441805480945,0.03311370313167572,0.17266107156949664,False,da_mse
c_13873,h49_72,49-72,0.7818357347248144,0.052770521491765976,0.06749566328065039,False,da_mse
c_13873,h73_96,73-96,0.0763429342581777,0.06979485601186752,0.9142281036229786,False,da_mse
c_14106,h01_12,1-12,0.0007055176996474671,0.024066099897027016,34.11126313209769,False,da_mse
c_14106,h13_24,13-24,0.0010489385863761663,0.014613601379096508,13.93179883827425,False,da_mse
c_14106,h25_48,25-48,0.007427994569968468,0.017049366608262062,2.2952852816011737,False,da_mse
c_14106,h49_72,49-72,0.0037461465627388326,0.02763110212981701,7.375873225209781,False,da_mse
c_14106,h73_96,73-96,0.32900235527421107,0.03624928370118141,0.11017940485857312,False,da_mse
c_14135,h01_12,1-12,0.1711757539785129,0.06942027062177658,0.4055496704894939,False,da_mse
c_14135,h13_24,13-24,0.04788195694375397,0.04039452597498894,0.84362729832533,False,da_mse
c_14135,h25_48,25-48,0.07966637924547568,0.03829801455140114,0.48072995050262834,False,da_mse
c_14135,h49_72,49-72,0.06818577243114042,0.04091477766633034,0.6000486055598979,False,da_mse
c_14135,h73_96,73-96,0.11027705560406681,0.06688477098941803,0.6065157491106559,False,da_mse
c_14296,h01_12,1-12,0.09346565979095803,0.03499773144721985,0.3744448124101893,False,da_mse
c_14296,h13_24,13-24,0.05045697641115961,0.03481998294591904,0.6900925386844599,False,da_mse
c_14296,h25_48,25-48,0.06370189693836598,0.026662863790988922,0.4185568259731145,False,da_mse
c_14296,h49_72,49-72,0.04141437205696906,0.030842183157801628,0.7447217385156905,False,da_mse
c_14296,h73_96,73-96,0.08847963037390863,0.03852168098092079,0.4353734392665397,False,da_mse
c_14363,h01_12,1-12,0.09112701430473812,0.07467672228813171,0.8194795238040508,False,da_mse
c_14363,h13_24,13-24,0.14193826672144041,0.07504162192344666,0.5286919705079877,False,da_mse
c_14363,h25_48,25-48,0.13526783629365607,0.03905206918716431,0.28870181010647106,False,da_mse
c_14363,h49_72,49-72,0.07000393932681613,0.03449169546365738,0.4927107787839131,False,da_mse
c_14363,h73_96,73-96,0.3860198102999499,0.04857439920306206,0.1258339543903671,False,da_mse
c_14388,h01_12,1-12,0.01839365620175424,0.04191676154732704,2.2788705566503604,False,da_mse
c_14388,h13_24,13-24,0.017575146351775053,0.04886825010180473,2.780531616845918,False,da_mse
c_14388,h25_48,25-48,0.026334540067170436,0.030869409441947937,1.1722023381919942,False,da_mse
c_14388,h49_72,49-72,0.023063005282922443,0.0375656858086586,1.6288287388320122,False,da_mse
c_14388,h73_96,73-96,0.023722060539234483,0.04594957083463669,1.9369974525880496,False,da_mse
c_14396,h01_12,1-12,0.09570702185725845,0.019411541521549225,0.2028225426395613,False,da_mse
c_14396,h13_24,13-24,0.06374852656203359,0.04930852726101875,0.7734849716571364,False,da_mse
c_14396,h25_48,25-48,0.12551617880925697,0.028980357572436333,0.230889418777454,False,da_mse
c_14396,h49_72,49-72,0.03917142281422224,0.032291658222675323,0.8243677636072736,False,da_mse
c_14396,h73_96,73-96,0.07258845640883187,0.040628012269735336,0.5597034884019397,False,da_mse
c_14413,h01_12,1-12,0.16121903875612767,0.04113760590553284,0.25516592967509716,False,da_mse
c_14413,h13_24,13-24,0.1358004968003744,0.02300741896033287,0.16942072748197368,False,da_mse
c_14413,h25_48,25-48,0.18559889957402137,0.025949282571673393,0.13981377384904262,False,da_mse
c_14413,h49_72,49-72,0.11046322560433067,0.032775137573480606,0.29670632370340333,False,da_mse
c_14413,h73_96,73-96,0.15976180031602255,0.03506799042224884,0.21950172289546904,False,da_mse
c_14416,h01_12,1-12,0.08143516298718315,0.03883162513375282,0.4768410071195464,False,da_mse
c_14416,h13_24,13-24,0.06493676990580968,0.054662853479385376,0.8417858411909531,False,da_mse
c_14416,h25_48,25-48,0.18604977553882468,0.038165826350450516,0.205137717795774,False,da_mse
c_14416,h49_72,49-72,0.14230077916785505,0.039346396923065186,0.2765016267173983,False,da_mse
c_14416,h73_96,73-96,0.4447876326757564,0.048090819269418716,0.10812085529472491,False,da_mse
c_14417,h01_12,1-12,0.04232545723849893,0.05171222984790802,1.2217760473682715,False,da_mse
c_14417,h13_24,13-24,0.08602023334976475,0.022624637931585312,0.2630153052432656,False,da_mse
c_14417,h25_48,25-48,0.04847367997446383,0.017927642911672592,0.36984282854359235,False,da_mse
c_14417,h49_72,49-72,0.0661807410638243,0.028092127293348312,0.4244758647573384,False,da_mse
c_14417,h73_96,73-96,0.04321347429068899,0.045778144150972366,1.059348846682202,False,da_mse
c_14435,h01_12,1-12,0.018652572736671303,0.022261211648583412,1.193466014734657,False,da_mse
c_14435,h13_24,13-24,0.011570635613038421,0.0409010611474514,3.534901842502227,False,da_mse
c_14435,h25_48,25-48,0.018321116532128392,0.03147512301802635,1.7179696970340617,False,da_mse
c_14435,h49_72,49-72,0.014019400891945564,0.04657648131251335,3.322287569312074,False,da_mse
c_14435,h73_96,73-96,0.016892612220605105,0.054812461137771606,3.2447593315918897,False,da_mse
c_14471,h01_12,1-12,0.0431530483898938,0.046042803674936295,1.0669652641670446,False,da_mse
c_14471,h13_24,13-24,0.03801619589564805,0.027529384940862656,0.7241488605653496,False,da_mse
c_14471,h25_48,25-48,0.048250664824536264,0.018452804535627365,0.38243627528721236,False,da_mse
c_14471,h49_72,49-72,0.024288594582738864,0.031984444707632065,1.3168503677179575,False,da_mse
c_14471,h73_96,73-96,0.03307308634841355,0.05102710798382759,1.542858971378559,False,da_mse
c_14820,h01_12,1-12,0.09572521597659543,0.11013643443584442,1.1505477769073145,False,da_mse
c_14820,h13_24,13-24,0.04719578947117345,0.059699300676584244,1.2649285316658971,False,da_mse
c_14820,h25_48,25-48,0.038859060156315815,0.0603942945599556,1.5541882463706378,False,da_mse
c_14820,h49_72,49-72,0.13566212524456853,0.06445636600255966,0.4751242536290746,False,da_mse
c_14820,h73_96,73-96,0.11350768190157264,0.08177336305379868,0.7204213995375912,False,da_mse
c_14855,h01_12,1-12,0.05423612094289056,0.04841792583465576,0.8927247191154907,False,da_mse
c_14855,h13_24,13-24,0.059759455403393634,0.054372645914554596,0.9098584575030594,False,da_mse
c_14855,h25_48,25-48,0.04020391167314749,0.026639575138688087,0.6626115228603705,False,da_mse
c_14855,h49_72,49-72,0.03764618660273117,0.035640377551317215,0.9467194626488826,False,da_mse
c_14855,h73_96,73-96,0.027445246256957725,0.057530101388692856,2.0961772705576736,False,da_mse
c_14886,h01_12,1-12,0.040585280331781486,0.06378903239965439,1.5717282689237095,False,da_mse
c_14886,h13_24,13-24,0.06795909822200319,0.03513656556606293,0.517025188463827,False,da_mse
c_14886,h25_48,25-48,0.03435408914507549,0.022851860150694847,0.6651860293600758,False,da_mse
c_14886,h49_72,49-72,0.03719395510855238,0.04044431447982788,1.0873894524470218,False,da_mse
c_14886,h73_96,73-96,0.05429888576202515,0.057231638580560684,1.054011289133793,False,da_mse
c_1494,h01_12,1-12,0.07399957125216088,0.038791313767433167,0.5242099800179642,False,da_mse
c_1494,h13_24,13-24,0.02839489164228416,0.045072272419929504,1.5873373629223604,False,da_mse
c_1494,h25_48,25-48,0.05352006007348058,0.030612029135227203,0.5719729965399571,False,da_mse
c_1494,h49_72,49-72,0.09699318986236458,0.05575138330459595,0.5747968840256554,False,da_mse
c_1494,h73_96,73-96,0.08496623014805142,0.0664648711681366,0.782250442938604,False,da_mse
c_14964,h01_12,1-12,0.07695337249114674,0.07893112301826477,1.02570063485321,False,da_mse
c_14964,h13_24,13-24,0.11855802036644444,0.05859978869557381,0.49427097816285187,False,da_mse
c_14964,h25_48,25-48,0.22878026744462954,0.036932289600372314,0.16143127207992639,False,da_mse
c_14964,h49_72,49-72,0.10001031081936802,0.0507226400077343,0.507174106271364,False,da_mse
