horizon,mae,rmse,r2,std_actual,std_predicted,std_ratio,container_id
48,0.23126199091639102,0.2610905600641763,-3.710647872062772,0.12029590651024129,0.01848291978240013,0.15364545908988686,c_12231
96,0.2990244790559034,0.328278388433466,-0.09517602608085429,0.313689750349535,0.016812719404697418,0.05359664887349208,c_12231
1,0.02719793022751238,0.02719793022751238,,0.0,0.0,,c_12237
4,0.02585717862854886,0.026583520712131076,-5.199556693353652,0.01067658053343159,0.006374796386808157,0.5970822181171911,c_12237
12,0.037055669977630094,0.049326837305104586,-0.7679927891782936,0.037097361828239424,0.01129947416484356,0.3045896960856694,c_12237
24,0.06114810451260336,0.07345166030684566,-1.8035896670781026,0.04386765221715528,0.008456597104668617,0.1927752381824871,c_12237
48,0.10206697655847889,0.15520976182350965,-0.7433680620494718,0.11755050242063375,0.00647598784416914,0.05509111157173926,c_12237
96,0.3010121218966468,0.38484366761975153,-1.5714744030235486,0.2399900532408431,0.0064976513385772705,0.02707466934913558,c_12237
1,0.007436889048848011,0.007436889048848011,,0.0,0.0,,c_12441
4,0.01915235310929351,0.021057064270050496,-10.692377709130746,0.006158095285193155,0.002743727760389447,0.44554811728662413,c_12441
12,0.03869617379736265,0.09863758993039193,-0.15402764392494084,0.09181937795973104,0.002198070054873824,0.02393906497425658,c_12441
24,0.022105251588420055,0.06991295463238202,-0.06773229440894757,0.06765913906074096,0.0017120090778917074,0.02530344165855779,c_12441
48,0.02293572987235835,0.053075250902638496,-0.13618103653460678,0.049792999383783836,0.0013253084616735578,0.026616361297270498,c_12441
96,0.028677345645507762,0.052782301937226765,-0.2848721833970229,0.046564866607934324,0.0014287945814430714,0.030683961654463642,c_12441
1,0.08724443728676823,0.08724443728676823,,0.0,0.0,,c_12517
4,0.11207298367725566,0.11361120526977195,-27.276668618750236,0.021365204104483167,0.002771667903289199,0.12972812661815883,c_12517
12,0.07884039695682214,0.085584918464805,-6.2495623551010855,0.03178640015889453,0.00339885288849473,0.10692789593991368,c_12517
24,0.06506880368312962,0.07397627687485496,-2.480103566457234,0.03965485678976061,0.0034948475658893585,0.08813164007672757,c_12517
48,0.06049251602676098,0.0685019356968069,-2.6151987984755665,0.03602771775466558,0.0026901697274297476,0.0746694460567481,c_12517
96,0.06407176656695499,0.07575509467952739,-0.41122782277303505,0.0637695394174914,0.0029939129017293453,0.0469489497505786,c_12517
1,0.04180000563908687,0.04180000563908687,,0.0,0.0,,c_12624
4,0.041020000919413324,0.04786929558102171,-0.02260523248701296,0.04733725074839077,0.012231656350195408,0.25839388973410593,c_12624
12,0.10383689059112679,0.13388348509701353,-0.021909347732625317,0.13244050344835995,0.010543905198574066,0.07961239140626836,c_12624
24,0.0814659665922715,0.10653030402424181,0.009299840557175143,0.10702914349995736,0.008273806422948837,0.07730423838206398,c_12624
